translatedText,text
afẹsodi,addiction
adipose,adipose
ṣe idajọ,adjudicate
adrift,adrift
agbere,adultery
igbeyin,aftermath
lenu,aftertaste
binu,agitated
ibanuje,agitation
afẹfẹ,airs
ìmukúmu,alcoholism
alejò,alien
alimony,alimony
amnesia,amnesia
amphetamines,amphetamines
anaconda,anaconda
furo,anal
eegun,anathema
igba atijọ,ancient
angina,angina
angling,angling
animus,animus
parun,annihilated
fagilee,annul
ifagile,annulment
afasiribo,anonymous
anthrax,anthrax
Dajjal,antichrist
alatako,antisocial
antithesis,antithesis
apache,apache
aphid,aphid
appendicitis,appendicitis
isọdọtun,appropriation
jiyan,argue
ariyanjiyan,argument
gbẹ,arid
ohun ija,armaments
ni ihamọra,armed
idajo,arraignment
gbesele,arrears
arsenic,arsenic
sisun,arson
ohun ija,artillery
eeru,ash
eeru,ashes
apaniyan,assailant
astringent,astringent
ibi aabo,asylum
aigbagbọ,atheism
atherosclerosis,atherosclerosis
ti dinku,attenuated
idinku,attenuation
austerity,austerity
autopsy,autopsy
olugbẹsan,avenger
yago fun,avoidance
awry,awry
ariwo,babbling
obo,baboon
arinsehin,backwards
agbada omi,backwater
kokoro arun,bacteria
kokoro arun,bacterium
baaji,badger
buburu,badness
bailiff,bailiff
bale,bale
balm,balm
olè,bandit
bang,bang
banger,banger
ti yọ kuro,banished
gbese,bankruptcy
banshee,banshee
barb,barb
barbarism,barbarism
epo igi,bark
eewọ,barred
idena,barricade
batter,batter
batiri,battery
jagun,battled
ojú ogun,battlefield
bawdy,bawdy
bayonet,bayonet
agbateru,bearer
ẹranko,beast
kọlu,befall
behemoth,behemoth
wo,beholden
igbanu,belt
bender,bender
apoti,bier
olufokansin,bigot
agbéraga,bigoted
bile,bile
biopsy,biopsy
birch,birch
ibi ibimọ,birthplace
jáni,bite
dudu,black
blackjack,blackjack
dudu,blackness
fifún,blast
ina,blaze
aburu,blight
ti bajẹ,blighted
afọju,blinded
afọju,blindly
ifọju,blindness
blob,blob
ìdènà,blockade
paarẹ,blot
fifun sita,blower
di iparun,blowout
blues,blues
bluff,bluff
dãmu,blush
ṣogo,boast
iṣogo,boasting
oju ewe,bog
igbomikana,boilerplate
bombu,bombed
ìde,bonds
boo,boo
booby,booby
bookworm,bookworm
booze,booze
oluya,borrower
isale,bottom
owun,bound
ija,bout
agbọn,bovine
ọmọkunrin,boy
fọnnu,brag
ọti oyinbo,brandy
ija,brawl
adehun,breakneck
Ẹgbẹ ọmọ ogun,brigade
gbooro,broadside
broil,broil
panṣaga,brothel
ibinujẹ,brunt
owo,buck
ajekii,buffet
bugaboo,bugaboo
bulbous,bulbous
bureaucracy,bureaucracy
bureaucrat,bureaucrat
adigunjale,burglar
ole jija,burglary
isinku,burial
sin,buried
burke,burke
sun,burnt
busted,busted
apọju,butt
buzzed,buzzed
cabal,cabal
cacophony,cacophony
kadi,cad
oku,cadaver
ile-ẹyẹ,cage
iṣiro,calculating
awọn ipe,calls
ipolongo,campaigning
akàn,canker
ipaniyan,cannibalism
Kanonu,cannon
igbekun,captive
igbekun,captivity
oluwa,captor
gba,capture
okú,carcass
akàn,carcinoma
cardiomyopathy,cardiomyopathy
caries,caries
ti ara,carnal
onjẹ ẹran,carnivorous
kateli,cartel
irú,case
agbọn,casket
caste,caste
cataract,cataract
kateda,catheter
iṣọra,caution
cede,cede
gbajumọ,celebrity
isinku,cemetery
cess,cess
idaduro,cessation
gbigbona,chafing
charade,charade
idiyele,chargeable
laya,charmed
lepa,chase
iwiregbe,chatty
oyinbo oyinbo,cheesecake
chicane,chicane
chloroform,chloroform
onigba-,cholera
gige,chop
sìgá,cigarette
àyípadà,circumvention
figagbaga,clashing
agbọn,claw
oluṣọ,cloister
awọsanma,cloudiness
idimu,clump
kokeni,cocaine
apoti,coffin
otutu,coldness
colic,colic
coma,coma
comatose,comatose
onija,combatant
ifaramọ,committal
komunisiti,communism
komunisiti,communist
idije,competition
eka,complexed
idiju,complexity
idiju,complicate
iṣọkan,complicity
compost,compost
dandan,compulsory
fi pamọ,conceal
pamọ,concealed
ifipamo,concealment
idaamu,concussion
ihamọ,confine
atimọle,confinement
gba lọwọ,confiscate
ìfipá gbà,confiscation
ijamba,conflagration
ti o jọmọ,conjuring
iṣẹgun,conquest
àìrígbẹyà,constipation
rọ,constrain
ihamọ,constraint
kontrabura,contraband
isunki,contracted
ilodi si,contrary
idakeji,contrasted
ilodi si,contravention
ẹlẹṣẹ,convict
idalẹjọ,conviction
coop,coop
daakọ,copy
idaako,copycat
oluṣewadii,coroner
corporal,corporal
atunse,correction
Ikọaláìdúró,cough
Oludamoran,counsellor
ikẹkọ,coursing
ṣojukokoro,covet
ojo,cowardice
fifọ,cracking
ibẹrẹ nkan,crank
ra ra,crawl
crazed,crazed
eda,creature
odaran,criminality
agaran,crisp
agbelebu,cross
ìrọ́kẹ̀kẹ̀,crouching
agbelebu,cruciate
agbelebu,crucifixion
crunch,crunch
crusade,crusade
erupẹ,crusty
kigbe,crypt
cuckold,cuckold
cuckoo,cuckoo
cull,cull
ẹbi,culpability
egbeokunkun,cult
arekereke,cunning
kikopa,cupping
cur,cur
eegun,cursing
eegun,cursory
ojuomi,cutter
cyanide,cyanide
ìjì líle,cyclone
cyst,cyst
cytomegalovirus,cytomegalovirus
dabbling,dabbling
daemon,daemon
daft,daft
ọbẹ,dagger
dandruff,dandruff
dandy,dandy
fọ,dashed
mu maṣiṣẹ,deactivate
idoti,debris
onigbese,debtor
oku,deceased
idinku,declination
jijera,decomposition
dinku,decrease
yọkuro,deduct
aiyipada,default
ijatil,defeat
idibajẹ,defection
idaduro,deferral
dojuti,deflate
imukuro,deflation
idibajẹ,deformity
jìbìtì,defraud
degeneracy,degeneracy
ẹlẹgàn,deleterious
piparẹ,deletion
irẹwẹsi,demented
iyawere,dementia
iwolulẹ,demolition
lọ,departed
ilọkuro,departure
gbára,dependence
gbára,dependency
ti o gbẹkẹle,dependent
ifilọlẹ,deport
ifisilẹ,deportation
iwa ibajẹ,depravity
dinku,depreciate
dinku,depreciated
isọdọmọ,depreciation
ibanujẹ,depressive
alaini,deprivation
ti bajẹ,deranged
alaigbọran,derelict
itagbangba,derogation
ibajẹ,desecration
ti kọ silẹ,deserted
dawọ duro,desist
iyapa,detachment
atimọle,detainee
ti bajẹ,deteriorated
fọn,detonate
detritus,detritus
itankalẹ,devolution
jẹun,devour
okunfa,diagnosis
apanirun,dictatorship
digress,digress
dilute,dilute
dín,diminish
dinku,diminished
ailera,disability
ko gba laaye,disallowed
ti a ko fọwọsi,disapproved
idasilẹ,discharge
ibawi,discipline
awọ ara,discoloration
awọ,discolored
ge asopọ,disconnect
ge asopọ,disconnected
isopọ,disconnection
dawọ duro,discontinue
iyasoto,discriminating
aisan,disease
aisan,diseased
disembodied,disembodied
iyapa,disengagement
alaabo,disfigured
ifitonileti,disinformation
dismemberment,dismemberment
idasilẹ,dismissal
iyapa,disparity
alaigbọran,dispassionate
tuka,dispel
pipinka,dispersion
isọnu,disposal
ti yọ kuro,dispossessed
aiṣedede,disqualification
aiṣedeede,disqualify
iyapa,dissenting
ilokulo,disuse
sọnu,disused
orisirisi,diverse
divested,divested
yiyọ kuro,divestment
ikọsilẹ,divorce
dizziness,dizziness
docked,docked
se o,doit
dandan,dole
dolor,dolor
ako,dominant
jọba,dominate
akoso,domination
kẹtẹkẹtẹ,donkey
doodle,doodle
dour,dour
idominugere,drainage
mimu,drinking
ṣiṣan,drivel
drone,drone
sisọ silẹ,drooping
irọra,drowsiness
iṣẹ abẹ,drudgery
ìmutípara,drunkenness
idinwon,dummy
dun,dun
ilọpo meji,duplicity
iponju,duress
arara,dwarfed
dysentery,dysentery
ìṣẹlẹ,earthquake
igbọran,eavesdropping
aṣẹ,edict
effeminate,effeminate
jade,eject
jijade,ejection
alailagbara,elusive
ifilọlẹ,embargo
ilokulo,embezzlement
embolism,embolism
agbegbe,enclave
ailagbara,encumbrance
ewu,endangered
gbongbo,endemic
ailopin,endless
fi agbara mu,enforce
agbofinro,enforcement
enigmatic,enigmatic
ẹrú,enslavement
ti a dapọ,entangled
awọn ifun inu,entrails
warapa,epilepsy
paarẹ,eradicate
imukuro,eradication
itagiri,erotic
erratum,erratum
erupt,erupt
eruption,eruption
pọ si,escalate
iṣẹ amí,espionage
euthanasia,euthanasia
gbé e kúrò,evacuate
sisilo,evacuation
jade kuro,evict
exacerbation,exacerbation
ṣiṣe deede,exacting
ayewo,examination
excavation,excavation
apọju,excess
excise,excise
iyasoto,excluding
iyọkuro,excrement
ipaniyan,execution
apaniyan,executioner
exigent,exigent
iyapa,exorcism
ọmọ ilu okeere,expatriate
inawo,expenditure
inawo,expenses
expletive,expletive
bugbamu,explosion
imukuro,expulsion
parun,extinct
alaiṣootọ,extrajudicial
opin,extremity
ipare,fade
imi,faeces
daku,fainting
isubu,fallible
ṣubu,fallow
iro,falsification
iro,falsity
ãwẹ,fasting
ayanmọ,fate
ọmọ -ọwọ,fawn
febrile,febrile
fecal,fecal
feces,feces
ọya,fee
rilara,feeling
afarawe,feigned
ferment,ferment
oniwa,ferocious
ija,feud
feudal,feudal
feudalism,feudalism
ija,fighting
filibuster,filibuster
ohun ija,firearms
ibaamu,fits
flabby,flabby
flaccid,flaccid
gbigbọn,flap
ifun titobi,flatulence
eegbọn,flea
irun -agutan,fleece
ẹran ara,fleshy
flinch,flinch
nà,flog
iyipada,fluctuation
ti bajẹ,foiled
aṣiwère,folly
forage,forage
foray,foray
ipa,force
fi agbara mu,forcibly
titiipa,foreclose
fi silẹ,forego
ajeji,foreign
alejò,foreigner
ti kilọ,forewarned
ti padanu,forfeited
idasilẹ,forfeiture
ayederu,forgery
alainibaba,formless
agbere,fornication
alailera,frailty
ijakadi,fray
frayed,frayed
alaigbọran,frivolous
ìgbóná,frostbite
irunu,froth
fungus,fungus
funk,funk
gaby,gaby
igi,gallows
ayo,gamble
olutayo,gambler
ayo,gambling
onijagidijagan,gang
gaol,gaol
aafo,gap
ọṣọ,garnish
gaasi,gash
kikoro,gasping
gaunt,gaunt
jeje,gent
geriatric,geriatric
iwin,ghostly
glacial,glacial
didan,glaring
àjẹkì,gluttony
gnome,gnome
goblin,goblin
alaiwa -bi -Ọlọrun,godless
gonorrhea,gonorrhea
goo,goo
gore,gore
ọgbun,gorge
gorilla,gorilla
gory,gory
gouge,gouge
gout,gout
ijoba,government
gbamu,grab
mimu,grasping
grated,grated
grenade,grenade
eruku,grime
ibanuje,grimy
lilọ,grinding
grizzly,grizzly
kérora,groan
táràrà,grope
ilẹ,grounded
igbe,growling
guerilla,guerilla
guillotine,guillotine
itanran,guise
gull,gull
gush,gush
rirọ,guzzling
Gypsy,gypsy
hag,hag
yinyin,hail
onirun,hairy
agbedemeji,halfway
halter,halter
idaduro,halting
igigirisẹ,hamstring
alaabo,handicap
adiye,hanging
adiye,hangman
agbẹnusọ,harbinger
líle,hardness
panṣaga,harlot
ibanuje,harrowing
harry,harry
lile,harshness
elile,hash
hashish,hashish
ori,heady
gbigbọ,hearing
gbigbọran,hearsay
gbo,hearse
ibanujẹ ọkan,heartache
heartburn,heartburn
darale,heavily
hedonism,hedonism
igigirisẹ,heel
ga,heighten
apaadi,hellish
isun ẹjẹ,hemorrhage
gbòdì,hemorrhoids
hermaphrodite,hermaphrodite
heroin,heroin
herpes,herpes
herpesvirus,herpesvirus
ṣiyemeji,hesitation
farasin,hidden
ti o ga julọ,highest
idiwo,hindering
hippie,hippie
lu,hit
titi di isisiyi,hitherto
Ile Agbon,hive
ariwo,hoarse
hoary,hoary
hobo,hobo
ẹlẹdẹ,hog
ipaniyan,holocaust
aini ile,homeless
apaniyan,homicidal
ipaniyan,homicide
ilopọ,homosexuality
ibori,hood
kio,hooked
gbo,hoot
oburewa,horribly
ibanuje,horror
ibanuje,horrors
hu,howl
ewu,huff
onirẹlẹ,humble
humbug,humbug
hunch,hunch
ebi npa,hungry
ọdẹ,hunter
sode,hunting
iji lile,hurricane
yara,hurried
hydra,hydra
hydrocephalus,hydrocephalus
hyperbole,hyperbole
alaigbọwọ,idler
ibọriṣa,idolatry
arufin,illegality
aiṣedeede,illegible
afarawe,imitated
afarawe,imitation
ìbàlágà,immaturity
lẹsẹkẹsẹ,immediately
idibajẹ,impairment
airekọja,impassable
impeachment,impeachment
afarawe,impersonate
afarawe,impersonation
ailagbara,impotence
gba,impound
impracticable,impracticable
iṣiro,imputation
wiwọle,inaccessible
aisise,inactivity
ti ko gba laaye,inadmissible
aiṣeṣe,inapplicable
aibikita,inattention
airoye,incalculable
ailagbara,incapacity
atimole,incarceration
bi o ba ṣẹlẹ pe,incase
ìbálòpọ̀,incest
ibalopọ,incestuous
sisun,incineration
owo oya,income
aiṣedeede,incompleteness
ifisinu,incrimination
incubus,incubus
fa,incur
alailera,incurable
ikọlu,incursion
ṣe aiṣedeede,indemnify
indenture,indenture
fi ẹsun kan,indict
ẹsun,indictment
aiṣedeede,indistinct
inert,inert
aimọ,inexplicable
ipaniyan ọmọ,infanticide
ìkókó,infantile
infarct,infarct
ko arun,infect
àkóràn,infectious
inforno,inferno
ailesabiyamo,infertility
infestation,infestation
aigbagbọ,infidelity
ifibọ,infiltration
ailera,infirmity
afikun,inflation
ipalara,infliction
ipa,influence
aarun ayọkẹlẹ,influenza
olufunni,informer
loorekoore,infrequently
aṣẹ,injunction
ẹlẹwọn,inmate
alaiṣiṣẹ,inoperative
aiṣedeede,insolvency
iwuri,instigation
alatako,insurgent
inter,inter
interdiction,interdiction
idawọle,interment
interminable,interminable
ilowosi,intervention
intestate,intestate
alaigbọran,intolerant
ọmuti,intoxicated
intrigue,intrigue
olufokansin,intruder
gbogun,invade
aiṣedeede,invalidation
ayabo,invasion
ifarada,involution
awọn irin,irons
alaibọwọ,irreverent
aidibajẹ,irrevocable
irritability,irritability
ewon,jail
jargon,jargon
jaundice,jaundice
john,john
jornada,jornada
rirọ,jumble
ijọba,junta
ewe,juvenile
kern,kern
tapa,kick
kidnap,kidnap
kite,kite
knell,knell
ṣiṣẹ,labored
làálàá,laborious
labyrinth,labyrinth
lesi,lace
ti kojọpọ,laden
igboro,lair
ibalẹ ilẹ,landslide
lilu,languishing
alaigbọran,larceny
panṣa,lash
pẹ,late
lateness,lateness
wiwaba,latent
ìgbọ̀nsẹ̀,latrines
lava,lava
agbẹjọro,lawyer
dẹra,lax
laxative,laxative
leeches,leeches
ẹtẹ,leprosy
Ọkọnrin,lesbian
dinku,lessen
kere,lesser
lukimia,leukemia
owo -ori,levy
alarina,liaison
isọkusọ,libel
lawọ,liberal
lá,lick
lint,lint
oti alagbara,liquor
agbẹjọro,litigant
ẹjọ,litigate
idoti,litter
akara,loaf
loafer,loafer
lobbyist,lobbyist
atipa,lockup
eṣú,locust
ga,lofty
loo,loo
loon,loon
loony,loony
oluwa,lord
ariwo,loudness
rọgbọkú,lounge
louse,louse
isalẹ,lower
sokale,lowering
awọn ilẹ kekere,lowlands
igi igi,lumbering
odidi,lump
aṣiwere,lunacy
ọti,lush
ifẹkufẹ,lust
ifẹkufẹ,lustful
lynch,lynch
abo,mace
nsomi,mafia
ìdin,maggot
àtúnṣe,makeshift
iba,malaria
aiṣedeede,malfeasance
idibajẹ,malformation
buburu,malignancy
aiṣedeede,malpractice
mandamus,mandamus
akopọ,mange
ipaniyan,manslaughter
maalu,manure
ala,margin
maroon,maroon
martingale,martingale
ajeriku,martyr
masochism,masochism
ìfẹ́ ọrọ̀ àlùmọ́nì,materialism
olùfẹ́ ọrọ̀ àlùmọ́nì,materialist
ìyá,maternal
imukuro,meandering
akàn,measles
melancholic,melancholic
melee,melee
melodrama,melodrama
adota,mercenary
metastasis,metastasis
kẹmika,methanol
agbẹbi,midwife
imuwodu,mildew
ologun,militia
mimicry,mimicry
dinku,minimize
kere,minimum
kekere,minority
oyun inu,miscarriage
aiṣedeede,misconduct
itumọ ti ko tọ,misinterpretation
aiṣedeede,mismanagement
aiṣedeede,mismatch
aiṣedeede,misnomer
ibi ti ko tọ,misplace
ti ko tọ,misplaced
ti ko tọ si,misrepresented
mite,mite
agbajo eniyan,mob
monochrome,monochrome
monopolist,monopolist
monsoon,monsoon
aisan,morbidity
ile igboku,morgue
onjẹ,morsel
ẹni kíkú,mortal
iku,mortality
ile igboku,mortuary
efon,mosquito
iya,mother
muck,muck
ẹrẹ,mud
muddled,muddled
muff,muff
ago,mug
ìbaaka,mule
iya,mum
kigbe,mumble
ọgbẹ,mumps
muss,muss
ẹranko,mutant
ti bajẹ,mutilated
ipaniyan,mutilation
ipaniyan,mutiny
kùn,mutter
muzzle,muzzle
myopia,myopia
nab,nab
nadir,nadir
alaini oruko,nameless
nappy,nappy
oloro,narcotic
ríru,nausea
ríru,nauseous
rara,nay
alaini,needful
aifiyesi,negligently
negro,negro
niti,nether
neuralgia,neuralgia
neurosis,neurosis
eroja taba,nicotine
nihilism,nihilism
aibikita,noncompliance
alaimọkan,nonsensical
laini,noose
asan,nothingness
nul,nul
sọ di asan,nullify
numbness,numbness
nun,nun
oaf,oaf
isanraju,obesity
obi,obi
obit,obit
obituary,obituary
dandan,oblige
ojuse,obligor
imukuro,obliteration
igbagbe,oblivion
idiwọ,obstructive
òkùnkùn,occult
ẹlẹgbin,odious
ẹṣẹ,offense
offhand,offhand
offing,offing
ogre,ogre
olfactory,olfactory
oligarchy,oligarchy
asami,omen
alagbara,omnipotence
onus,onus
ooze,ooze
akomo,opaque
operatic,operatic
opiate,opiate
opium,opium
atako,opposed
aninilara,oppressor
orc,orc
ordnance,ordnance
o ṣeeṣe,ostensibly
yọ kuro,oust
outhouse,outhouse
ajeji,outlandish
dayato,outstanding
igbega,ovation
apọju,overburden
apọju,overcast
apọju,overdose
apọju,overestimated
àkúnwọsílẹ,overflow
ti dagba,overgrown
alagbara,overpowering
nitori,owing
ifoyina,oxidation
palsy,palsy
àjàkálẹ àrùn tókárí-ayé,pandemic
irora,pang
Itolẹsẹ,parade
paralysis,paralysis
atunkọ,paraphrase
pare,pare
parrot,parrot
parsimonious,parsimonious
passivity,passivity
alemo,patch
patronizing,patronizing
patter,patter
pawn,pawn
sisanwo,payment
peculiarities,peculiarities
ẹlẹsẹ,pedestrian
ifiyaje,penal
ilaluja,penetration
ile ẹwọn,penitentiary
ègbé,perdition
idibajẹ,perishable
ṣègbé,perished
ń ṣègbé,perishing
iwalaaye,perpetuation
idamu,perturbation
pertussis,pertussis
pessimist,pessimist
ajakale -arun,pestilence
ọsin,pet
epo,petroleum
Phantom,phantom
akàn,phlegm
agbọn,pickle
ẹyẹle,pigeon
piles,piles
pimp,pimp
igi pine,pine
pinion,pinion
afarape,piracy
ajalelokun,pirate
ibon,pistol
pitfall,pitfall
ipaniyan,plagiarism
olufisun,plaintiff
palara,plated
ẹrọ orin,player
plodding,plodding
lilu,plummet
rì,plunge
àìsàn òtútù àyà,pneumonia
iwapa,poaching
majele,poisoning
poke,poke
ariyanjiyan,polemic
roparose,polio
idoti,pollution
ilobirin pupọ,polygamy
igberaga,pomp
ponderous,ponderous
agbejade,pop
agbọn,porcupine
ere onihoho,porn
iwokuwo,porno
iwokuwo,pornographic
iwokuwo,pornography
duro,pose
ti gba,possessed
ini,possession
posthumous,posthumous
idaduro,postponement
iwon,pound
prank,prank
agbegbe,precinct
oyun,pregnancy
ikorira,prejudiced
igbejade,presentment
dibon,pretended
pretensions,pretensions
gbèndéke,preventive
ohun ọdẹ,prey
prickly,prickly
mọ,privy
oninaku,prodigal
afonifoji,profusion
leewọ,prohibited
idinamọ,prohibition
gun,prolong
panṣaga,promiscuous
panṣaga,prostitute
panṣaga,prostitution
fifẹ,prying
psychosis,psychosis
olupolowo,publicist
puffy,puffy
pungent,pungent
ijiya,punishing
ijiya,punishment
purgatory,purgatory
wẹ,purge
pus,pus
riri,quagmire
àparò,quail
gbó,quell
quicksilver,quicksilver
dawọ silẹ,quit
apó,quiver
gbigbọn,quivering
adanwo,quiz
agbasọ,quote
ariwo,rabble
àrùn ibà,rabies
agbeko,rack
racket,racket
itankalẹ,radiation
ipanilara,radioactive
radon,radon
asọ,rags
igbogun ti,raid
Àgbo,ram
rambling,rambling
rancid,rancid
ìràpadà,ransom
raptors,raptors
eku,rat
igbelewọn,rating
alaigbọran,raucous
rave,rave
ravenous,ravenous
ẹhin,rear
ọlọtẹ,rebel
ifesi,rebut
atunkọ,recidivism
reflux,reflux
ifaseyin,refractory
ilana,regulatory
ran,rein
rekindle,rekindle
idasilẹ,relegation
fi silẹ,relinquish
ku,remains
tun pada,remand
atunse,remedial
idariji,remiss
yiyọ,removal
yọ kuro,remove
rencontre,rencontre
yiya,rend
olodi,renegade
apanirun,repellant
onibaje,repellent
repelling,repelling
atunkọ,reprint
igbẹsan,reprisal
olominira,republic
ifaseyin,repulsion
fagilee,rescind
ifasẹhin,rescission
koju,resist
sooro,resistant
kíkọjú ìjà,resisting
ni ihamọ,restrain
igbẹsan,retaliation
idaduro,retardation
ifẹhinti lẹnu iṣẹ,retirement
atunwi,retort
ifasẹhin,retraction
atunse,retrenchment
ẹsan,retribution
retrograde,retrograde
ifaseyin,reversal
sọji,revive
fifagilee,revocation
rogbodiyan,revolution
iyipo,revolver
làkúrègbé,rheumatism
rickety,rickety
tàn,riddled
ibọn,rifle
lile,rigor
lile,rigorous
ringer,ringer
rudurudu,riotous
ole jija,robbery
rook,rook
rotting,rotting
ìka,roughness
imukuro,rout
kana,row
ladi,rowdy
idoti,rubble
gaungaun,rugged
iruju,ruse
saber,saber
ẹbọ,sacrifices
sarcoma,sarcoma
sataniki,satanic
po lopolopo,saturated
egbò,scab
atẹlẹsẹ,scaffold
agbọn,scalpel
kekere,scanty
scarecrow,scarecrow
apanirun,scavenger
eto,scheme
schism,schism
schizophrenia,schizophrenia
sciatica,sciatica
ak sck.,scorpion
scotch,scotch
scrapie,scrapie
scrimmage,scrimmage
scrub,scrub
ṣe ayẹwo,scrutinize
ayewo,scrutiny
wiwa,sear
ipinya,secession
ti ya sọtọ,secluded
idayatọ,seclusion
ọwọ keji,secondhand
yomijade,secretion
egbe,sectarian
tan,seduce
seduction,seduction
lọtọ,segregate
ti ya sọtọ,segregated
gba,seize
ifẹkufẹ,sensual
oluyapa,separatist
sepsis,sepsis
septic,septic
tito nkan lẹsẹsẹ,sequestration
alaafia,serene
ejo,serpent
iranṣẹ,servant
sin,serve
servile,servile
omi idọti,sewage
idoti,sewerage
àpáta,shack
ẹwọn,shackle
gbigbọn,shaking
shanghai,shanghai
ta,shed
ikarahun,shell
ti fipamọ,shelved
iyaworan,shooting
ìtajà,shoplifting
ìbọn,shot
gbon,shove
iṣafihan,showy
isunki,shrink
rọra,shrunk
iwariri,shudder
elese,sinner
elese,sinning
siren,siren
sissy,sissy
ìpín,skewed
skid,skid
foo,skip
ìjà,skirmish
slag,slag
agbo ẹran,slaughterhouse
pipa,slaughtering
Pa,slay
apaniyan,slayer
ojo,sleet
tẹẹrẹ,slimy
isokuso,slink
isokuso,slip
tẹẹrẹ,slop
slouch,slouch
slough,slough
lọra,slowness
erupẹ,sludge
igboro,slum
slush,slush
kekere,small
fọ,smashed
rirọ,smattering
rẹrin,smirk
lu,smite
taba siga,smoker
yiyalo,smuggle
alagbata,smuggler
ifowosowopo,smuggling
ejo,snake
ariwo,snarling
yiyalo,sneaking
sinmi,sneeze
ariwo,snide
rì,soak
sosialisiti,socialist
ile,soil
ẹgbin,soiled
somatic,somatic
esufulawa,soot
oṣó,sorcery
alakikanju,sordid
sortie,sortie
alaini -ẹmi,soulless
ẹlẹgbẹ ẹmi,soulmate
spasm,spasm
tutọ,spat
ọkọ,spear
erupẹ,speck
iworan,spectacle
alafojusi,specter
iworan,spectral
akiyesi,speculation
lo,spent
ọpa -ẹhin,spine
fifọ,splinter
afiniṣeijẹ,spoiler
ti sọrọ,spoke
kanrinkan,sponge
sprain,sprain
spree,spree
sprite,sprite
ipọnju,squall
afinju,squatter
squeamish,squeamish
gbuuru,squelch
iyalẹnu,staggering
igi ọka,stalk
ìforígbárí,standoff
ranju,staring
adaduro,stationary
duro,stave
olè jíjà,stealthy
ni ifo,sterile
ailesabiyamo,sterility
sita,sterling
ti o ku,stillborn
rùn,stinking
stint,stint
ọjà,stocks
okuta,stone
lókùúta,stoned
ìgbẹ,stools
idaduro,stoppage
iji,storm
straits,straits
ti idaamu,stranded
ṣáko lọ,stray
rinhoho,strip
adikala,stripe
ṣi kuro,stripped
ikọlu,stroke
tẹriba,subdue
koko,subject
ibugbe,subsidence
ifunni,subsidy
gbe,subsist
succulent,succulent
imukuro,suffocating
imukuro,suffocation
awọn ipe,summons
titobi,supremacy
afikun owo,surcharge
surly,surly
tẹriba,surrendering
yíká,surround
idadoro,suspension
swab,swab
ira,swamp
swampy,swampy
swastika,swastika
swig,swig
ẹlẹ́dẹ̀,swine
syncope,syncope
bakannaa,synonymous
talons,talons
tankalẹ,tantalizing
idaduro,tardiness
owo idiyele,tariff
idaduro,tarry
adun,tasteless
owo -ori,tax
yẹ̀yẹ́,teasing
tedium,tedium
awon odo,teens
tenement,tenement
ebute,terminal
ifopinsi,termination
igba,termite
apanilaya,terrorist
tetanus,tetanus
tether,tether
ole,theft
ẹkọ ẹkọ,theism
ti ijọba,theocratic
olè,thief
ongbẹ,thirsty
ẹgun,thorn
ìpakà,thresh
ìlù,thump
àrá,thundering
tiff,tiff
imọran,tipsy
tirade,tirade
rirẹ,tiredness
tito,tit
toad,toad
taba,tobacco
igbonse,toilet
lãla,toils
farada,tolerate
eyin ehin,toothache
torpedo,torpedo
torrid,torrid
ijiya,tort
onitara,tortious
fi ọwọ kan,touched
alakikanju,tough
majele,toxin
trance,trance
ẹgẹ,trappings
ẹgẹ,traps
irọbi,travail
toju,treat
iwariri,tremor
iberu,trepidation
irekọja,trespass
ipọnju,tribulation
ile -ẹjọ,tribunal
lasan,trifle
ikọsẹ,tripping
troll,troll
ipè,trumpet
tumo,tumour
ariwo,tumult
rudurudu,turbulence
gbooro,twitch
ìjì líle,typhoon
adaijina,ulcer
unaccountable,unaccountable
ti ko ni nkan,unattached
airi,unattainable
laigba aṣẹ,unauthorized
eyiti ko ṣee ṣe,unavoidable
alailẹgbẹ,unbeaten
aigbagbo,unbelief
unborn,unborn
unbridled,unbridled
aimọgbọnwa,uncanny
ko le yipada,unchangeable
unconscionable,unconscionable
daku,unconscious
ti ko ni idari,uncontrollable
ti ko fẹ,undesired
tú,undo
alaini eko,uneducated
aiṣedeede,unfairness
unfurnished,unfurnished
alaiwa -bi -Olorun,ungodly
alaimo,unholy
unimproved,unimproved
alaimoye,uninitiated
ti ko ni atilẹyin,uninspired
lairotẹlẹ,unintentionally
ko nife,uninterested
ti ko nifẹ,uninteresting
unmanageable,unmanageable
laigba aṣẹ,unofficial
ti a ko sanwo,unpaid
ti ko ni aabo,unprotected
ti a ko tẹjade,unpublished
ti a ko ka,unrequited
airi,unsightly
aiṣedeede,unsuitable
ti ko korin,unsung
alaaanu,unsympathetic
aimọ,untamed
alaimọ,untidy
tú,untie
ti a ko pe,untitled
aimoye,untold
lodi si,untoward
ti ko ni ikẹkọ,untrained
ti a ko wẹ,unwashed
laimo,unwitting
oke,uphill
urchin,urchin
ti gba,usurped
èlé,usury
aaye,vacancy
ofo,vacuous
Fanpaya,vampire
parun,vanished
varicella,varicella
varicose,varicose
eweko,vegetative
vendetta,vendetta
verbosity,verbosity
etibebe,verge
kokoro,vermin
dipo,versus
vertigo,vertigo
veto,veto
oniwa buburu,villain
àbẹwò,visitation
vixen,vixen
onina,volcano
voodoo,voodoo
dibo,vote
iwa palapala,vulgarity
igún,vulture
waffle,waffle
duro,wait
wan,wan
kéèyàn,wanting
alabojuto,warden
ohun elo,ware
wart,wart
olomi,watery
iwariri,waver
