translatedText,word,emotion,emotion-intensity-score
masu girman kai,haughty,anger,0.456
matsala,troublesome,anger,0.455
yaudara,mislead,anger,0.455
wanda ba zai iya jurewa ba,impermeable,anger,0.455
rashin bin doka,illegality,anger,0.455
ƙuntatawa,constraint,anger,0.455
mutuwa,dying,anger,0.455
kururuwa,clamor,anger,0.455
m,flagrant,anger,0.455
haram,illicit,anger,0.455
busted,busted,anger,0.455
veto,veto,anger,0.455
wawa,idiocy,anger,0.455
kaguwa,crabby,anger,0.455
tauri,stubbed,anger,0.455
grated,grated,anger,0.455
daina,desist,anger,0.453
danniya,suppress,anger,0.453
mara kyau,bad,anger,0.453
sabani,disagreeing,anger,0.453
gwagwarmaya,struggle,anger,0.453
son zuciya,despotism,anger,0.453
rashin yarda,disapproving,anger,0.453
bayonet,bayonet,anger,0.453
m,intense,anger,0.453
mai ban tsoro,hysterical,anger,0.453
kwace,usurped,anger,0.453
rashin jin daɗi,displeased,anger,0.453
marasa tsoron Allah,godless,anger,0.453
haram,unlawful,anger,0.451
kuskure,wrongly,anger,0.448
m,repellent,anger,0.442
zalunci,wrongful,anger,0.441
rashin mutunci,dishonor,anger,0.441
maƙiyi,foe,anger,0.441
ɓata,wasted,anger,0.441
tabin hankali,psychosis,anger,0.441
ƙiyayya,aversion,anger,0.44
azaba,punitive,anger,0.439
ƙarshe,ultimatum,anger,0.439
gahh,gahhh,anger,0.439
wuyan hannu,knuckles,anger,0.439
fitina,effigy,anger,0.439
haushi,upset,anger,0.439
rarrabuwa,schism,anger,0.439
mai ballewa,separatist,anger,0.438
musu,deny,anger,0.438
wauta,stupidity,anger,0.438
m,deleterious,anger,0.438
banza,worthless,anger,0.438
watsi,abandonment,anger,0.438
murkushe,mucked,anger,0.438
fansa,ransom,anger,0.438
hangula,irritation,anger,0.438
mai gudun hijira,fugitive,anger,0.438
ware,segregate,anger,0.437
mantuwa,oblivion,anger,0.437
biya,payback,anger,0.436
wanda bai dace ba,incongruous,anger,0.435
fitarwa,eviction,anger,0.435
hada baki,collusion,anger,0.432
yi fashi,rob,anger,0.431
ravenous,ravenous,anger,0.429
kafirci,infidelity,anger,0.429
mamaye,overrun,anger,0.429
kin amincewa,rejection,anger,0.426
wawa,stupidrain,anger,0.426
sakewa,getoverit,anger,0.426
m,incredulous,anger,0.426
martial,martial,anger,0.426
mawaƙa,harbinger,anger,0.426
mai zafi,painful,anger,0.426
tsaro,defense,anger,0.425
tilasta,enforce,anger,0.424
hayaniya,fuss,anger,0.424
banger,banger,anger,0.424
zamba,defraud,anger,0.424
tashin hankali,commotion,anger,0.424
mai karfi,powerful,anger,0.424
yaudara,fraudulent,anger,0.424
boyewa,concealment,anger,0.424
lalata,indecency,anger,0.424
kwadayi,greed,anger,0.424
tashin hankali,exasperation,anger,0.424
rashin biyayya,disobedience,anger,0.424
mai bincike,censor,anger,0.424
rashin gamsuwa,discontent,anger,0.424
m,fallacious,anger,0.424
gonorrhea,gonorrhea,anger,0.424
marasa tausayi,unsympathetic,anger,0.424
cur,cur,anger,0.422
duel,duel,anger,0.422
korewa,banishment,anger,0.422
bacin rai,annoyance,anger,0.422
bang,bang,anger,0.422
fitarwa,deportation,anger,0.422
shigarwa,penetration,anger,0.422
nettle,nettle,anger,0.422
tabo,scar,anger,0.422
ba da gaskiya ba,misrepresented,anger,0.422
gidan yari,penitentiary,anger,0.422
fitina,sedition,anger,0.422
barb,barb,anger,0.422
guguwa,snubbed,anger,0.422
zagi,sarcasm,anger,0.422
fashe,cracked,anger,0.422
bayyananne,blatant,anger,0.42
karfi,force,anger,0.418
karkatattu,perverse,anger,0.415
wring,wring,anger,0.415
m,grim,anger,0.413
bastion,bastion,anger,0.413
tafe,tiff,anger,0.412
m,sordid,anger,0.412
m,surly,anger,0.412
ba farin ciki,nothappy,anger,0.412
m,moody,anger,0.412
farauta,hunting,anger,0.411
indenture,indenture,anger,0.41
wanda aka tsare,detainee,anger,0.409
fifiko,supremacy,anger,0.409
tilastawa,compulsion,anger,0.409
zargi,reproach,anger,0.409
areyoukiddingme,areyoukiddingme,anger,0.409
m,inept,anger,0.409
cantwin,cantwin,anger,0.409
kumbura,squelch,anger,0.409
yi hasara,forfeit,anger,0.409
toshewa,blockade,anger,0.409
kunyata,disappoint,anger,0.409
aibu,implicate,anger,0.409
kunya,sham,anger,0.409
m,awful,anger,0.409
saba,contradict,anger,0.409
zamewa,sneak,anger,0.409
ƙarya,lying,anger,0.408
baja,badger,anger,0.406
watsi,forsaken,anger,0.406
rashin tausayi,antipathy,anger,0.406
rashin daidaituwa,inequality,anger,0.406
annoba,epidemic,anger,0.406
wop,wop,anger,0.406
m,onerous,anger,0.406
rawar jiki,tremor,anger,0.406
zalunci,wrongdoing,anger,0.406
scrapie,scrapie,anger,0.406
tashin hankali,nuisance,anger,0.406
ba zato ba tsammani,unthinkable,anger,0.406
dogo,rail,anger,0.406
cacophony,cacophony,anger,0.406
rudu,delusion,anger,0.406
muhawara,arguments,anger,0.404
cin mutunci,affront,anger,0.403
mai rauni,traumatic,anger,0.402
cin mutunci,libel,anger,0.4
damuwa,annoys,anger,0.4
sodding,sodding,anger,0.4
m,soslow,anger,0.398
watchout,watchout,anger,0.398
m,frenetic,anger,0.397
gafartawa,remiss,anger,0.397
jirgin ruwa,barge,anger,0.396
m,rabble,anger,0.394
kwace,confiscate,anger,0.394
rashin mutunci,disrespect,anger,0.394
haram,illegal,anger,0.394
kai ƙara,sue,anger,0.394
actionable,actionable,anger,0.394
m,unfriendly,anger,0.394
kashewa,extinguish,anger,0.394
dambe,boxing,anger,0.394
keyed,keyed,anger,0.394
zamba,fraud,anger,0.394
ba daidai ba,untoward,anger,0.394
mene ne ra'ayi,whatsthepoint,anger,0.394
nag,nag,anger,0.394
dangit,dangit,anger,0.394
kuka,howl,anger,0.394
kibiritu,brimstone,anger,0.392
rashin kulawa,recklessness,anger,0.391
rushewa,dissolution,anger,0.391
bukin,pique,anger,0.391
girgizar ƙasa,earthquake,anger,0.391
magudi,rigged,anger,0.391
grrrr,grrrrr,anger,0.391
arg,argh,anger,0.391
saba,disagree,anger,0.389
karar,lawsuit,anger,0.386
lalata,immorality,anger,0.382
yanke kauna,despair,anger,0.382
ba amfani,disused,anger,0.382
ciwo,sore,anger,0.379
m,touchy,anger,0.379
sizzle,sizzle,anger,0.379
maras magani,incurable,anger,0.379
tilastawa,coerce,anger,0.379
karya,falsification,anger,0.379
ayyukan farko na duniya,firstworldprobs,anger,0.379
wahala,difficulty,anger,0.379
pokes,pokes,anger,0.379
bindiga,rifle,anger,0.379
picket,picket,anger,0.378
tashin hankali,concussion,anger,0.377
rami,pitfall,anger,0.375
'yan bindiga,militia,anger,0.375
dabara,sly,anger,0.375
aikawa,remand,anger,0.375
stuckup,stuckup,anger,0.375
rashin kunya,disillusionment,anger,0.375
kuskure,faulty,anger,0.375
rashin fata,pessimism,anger,0.375
petpeeve,petpeeve,anger,0.375
rawr,rawr,anger,0.375
jariri,infantile,anger,0.375
igwa,cannon,anger,0.375
hana,inhibit,anger,0.371
damuwa,distressing,anger,0.371
ba da gaskiya,vindicate,anger,0.371
son zuciya,nepotism,anger,0.371
schizophrenia,schizophrenia,anger,0.369
karkata,skewed,anger,0.368
mara mutunci,disreputable,anger,0.368
hana,forbidding,anger,0.368
cin nasara,conquest,anger,0.367
cutar sankarar bargo,leukemia,anger,0.365
haushi,bark,anger,0.365
jarumi,warrior,anger,0.364
haushi,barks,anger,0.364
burki,burke,anger,0.364
rashin yarda,disapprove,anger,0.364
m,unhappy,anger,0.364
jinkiri,retarded,anger,0.364
kalubale,challenge,anger,0.364
bel,belt,anger,0.364
bayan,aftermath,anger,0.359
cad,cad,anger,0.359
rashin wadata,paucity,anger,0.359
masu ra'ayi,opinionated,anger,0.359
rashin iyawa,incompetence,anger,0.359
karye,broken,anger,0.359
ƙuntatawa,restriction,anger,0.359
mai kawo rigima,controversial,anger,0.359
yi kara,litigate,anger,0.359
kara,loudness,anger,0.359
ƙi,disliked,anger,0.359
mazhaba,sectarian,anger,0.359
m,polemic,anger,0.359
katsewa,interrupting,anger,0.358
m,fussy,anger,0.357
ciwo,wench,anger,0.353
gruff,gruff,anger,0.351
rashin tarbiyya,misbehavior,anger,0.351
brat,brat,anger,0.351
cire,remove,anger,0.351
karanci,scarcity,anger,0.35
rasa,losing,anger,0.349
karya,lie,anger,0.348
lahani,defect,anger,0.348
kwaro,pest,anger,0.348
ja da baya,retract,anger,0.348
abin takaici,disappointed,anger,0.348
marasa amana,untrustworthy,anger,0.348
miki,ulcer,anger,0.348
wulakanci,stigma,anger,0.348
taurare,hardened,anger,0.348
yashe,deserted,anger,0.348
masu gyara lokaci,timewasters,anger,0.348
rashin jituwa,disagreement,anger,0.348
son zuciya,bias,anger,0.345
abin dogaro,unreliable,anger,0.344
karyata,disclaim,anger,0.344
rashin iyawa,impotence,anger,0.344
rashin kulawa,negation,anger,0.344
ya tube,stripped,anger,0.344
ba damuwa,unsettled,anger,0.344
m,misleading,anger,0.344
ɗan fashin teku,pirate,anger,0.344
girgiza,shaky,anger,0.344
mai son zaman jama'a,antisocial,anger,0.344
m,shoddy,anger,0.344
damuwa,anxiety,anger,0.344
damuwa,bothering,anger,0.344
mai rowa,stingy,anger,0.344
tabarbarewa,deterioration,anger,0.344
kubuce,evade,anger,0.344
m,interminable,anger,0.343
cuta,disease,anger,0.341
tsoma baki,meddle,anger,0.341
warp,warp,anger,0.34
m,infamous,anger,0.338
shaye -shaye,alcoholism,anger,0.338
m,averse,anger,0.338
jere,row,anger,0.337
staticky,staticky,anger,0.336
maita,witchcraft,anger,0.333
shege,illegitimate,anger,0.333
kunama,scorpion,anger,0.333
rashin lafiya,ill,anger,0.333
katsewa,interrupt,anger,0.333
rashin ƙarfi,encumbrance,anger,0.333
mai zunubi,sinner,anger,0.331
hulda,hulk,anger,0.329
rashin tunani,inconsiderate,anger,0.329
fashe,dashed,anger,0.328
harara,hiss,anger,0.328
kauracewa,dislocated,anger,0.328
abokin gaba,opponent,anger,0.328
tsugunne,scapegoat,anger,0.328
haramta,prohibited,anger,0.328
spammers,spammers,anger,0.328
brrr,brrr,anger,0.328
ƙarfafa,tighten,anger,0.328
wanda bai cancanta ba,disqualified,anger,0.328
m,grumpy,anger,0.328
fib,fib,anger,0.328
tsayayya,resisting,anger,0.328
m,phony,anger,0.328
yaƙin neman zaɓe,crusade,anger,0.328
wanda aka azabtar,victim,anger,0.328
wayo,trickery,anger,0.324
asara,loss,anger,0.324
sakaci,neglected,anger,0.324
haye,haye,anger,0.324
bai dace ba,inappropriate,anger,0.324
kaucewa,eschew,anger,0.324
kankara,canker,anger,0.323
crunch,crunch,anger,0.318
zargi,criticism,anger,0.318
kwaɗayi,duplicity,anger,0.318
layuka,queues,anger,0.318
muff,muff,anger,0.318
kururuwa,shriek,anger,0.316
rage daraja,depreciate,anger,0.315
sakaci,carelessness,anger,0.312
mace -mace,mortality,anger,0.312
sallama,dismissal,anger,0.312
ɓata,deflate,anger,0.312
juji,dumps,anger,0.312
bambaro,chaff,anger,0.312
dupe,dupe,anger,0.312
wasan kwaikwayo,dramaqueen,anger,0.312
talauci,poverty,anger,0.312
farfadowa,revving,anger,0.309
an hana,disallowed,anger,0.308
hayaniya,boisterous,anger,0.307
m,thoughtless,anger,0.307
binnewa,burial,anger,0.304
tsarin Allah,theocratic,anger,0.303
giya,wince,anger,0.303
m,sullen,anger,0.303
shigarwar,involution,anger,0.3
talon,talons,anger,0.297
m,senseless,anger,0.297
yaudara,hoax,anger,0.297
rashin amfani,misuse,anger,0.297
m,wasteful,anger,0.297
rage daraja,depreciated,anger,0.297
samun ku,getyourown,anger,0.297
tawayar,depressed,anger,0.297
masu haraji,taxed,anger,0.297
tsayayye,stalemate,anger,0.297
inna,paralysis,anger,0.295
gudun hijira,displaced,anger,0.294
iyakance,limited,anger,0.292
rashin fahimta,disapointment,anger,0.29
orc,orc,anger,0.289
m,ridiculous,anger,0.289
amsa,react,anger,0.288
kashin baya,spine,anger,0.288
girman kai,presumptuous,anger,0.288
wasa,teasing,anger,0.288
marasa gida,homeless,anger,0.288
kaifi,sharpen,anger,0.288
shamaki,barrier,anger,0.287
zafi,hoot,anger,0.287
twitchy,twitchy,anger,0.287
myopia,myopia,anger,0.283
banza,spam,anger,0.281
ramuwa,restitution,anger,0.281
katsewa,disconnects,anger,0.281
lankwasawa,flexin,anger,0.281
m,lagging,anger,0.281
m,incompatible,anger,0.281
m,delinquent,anger,0.281
haramtattun kayayyaki,contraband,anger,0.281
agh,agh,anger,0.281
rawar jiki,shiver,anger,0.281
rashin adalci,unfairness,anger,0.279
buffering,buffering,anger,0.279
yi kuskure,foray,anger,0.279
wasan tsere,troll,anger,0.279
rashin biyayya,noncompliance,anger,0.279
ko kadan,nether,anger,0.278
rashin kulawa,uncaring,anger,0.273
na bogi,bogus,anger,0.273
buguwa,bugaboo,anger,0.273
rashin balaga,immaturity,anger,0.273
girgiza,shock,anger,0.269
m,feisty,anger,0.269
pry,pry,anger,0.266
nopoint,nopoint,anger,0.266
mai ba da labari,notamorningperson,anger,0.266
tashin hankali,quandary,anger,0.266
bear,bear,anger,0.266
mata,feminism,anger,0.266
rapping,rapping,anger,0.266
wanda ake tuhuma,defendant,anger,0.266
m,inconvenient,anger,0.266
rashin aiki,inoperative,anger,0.266
latent,latent,anger,0.266
humbug,humbug,anger,0.266
ya katse,interrupts,anger,0.265
juyawa,fluctuation,anger,0.265
karin gishiri,exaggerate,anger,0.263
rasa,lose,anger,0.261
dutse,stone,anger,0.258
sata,shoplifting,anger,0.258
patter,patter,anger,0.258
makera,furnace,anger,0.258
soja,soldier,anger,0.258
tsokana,tease,anger,0.258
m,incompetent,anger,0.257
indoctrination,indoctrination,anger,0.255
tafiya,tripping,anger,0.25
ƙarya,falsehood,anger,0.25
bi bi,unfollow,anger,0.25
shirme,nonsense,anger,0.25
ɗan gurguzu,socialist,anger,0.25
roka,rocket,anger,0.25
hayaniya,noisy,anger,0.25
sananne,notoriety,anger,0.25
rikitarwa,complicate,anger,0.25
ba gaskiya ba,untrue,anger,0.25
sanda,cane,anger,0.25
skid,skid,anger,0.25
gwaninta,mastery,anger,0.25
mai neman hankali,attentionseeker,anger,0.25
farauta,pouting,anger,0.25
lauya,lawyer,anger,0.25
vampire,vampire,anger,0.242
makulli,capslock,anger,0.242
cikas,obstacle,anger,0.242
an katange,fenced,anger,0.242
ringer,ringer,anger,0.242
tsaya,halter,anger,0.242
dontun fahimta,dontunderstand,anger,0.242
lalata,detract,anger,0.242
boka,witch,anger,0.242
yamutse fuska,frowning,anger,0.239
sabar,saber,anger,0.238
yunwa,hunger,anger,0.235
imtryingtos barci,imtryingtosleep,anger,0.234
harsashi,shell,anger,0.234
koma bayan tattalin arziki,recession,anger,0.234
siyasa,politics,anger,0.234
lawa,lava,anger,0.234
dabbling,dabbling,anger,0.234
wokemeup,wokemeup,anger,0.234
m,rascal,anger,0.234
jadawalin kuɗin fito,tariff,anger,0.234
kasawa,failing,anger,0.234
maras so,undesirable,anger,0.231
kwafin kwafi,copycat,anger,0.227
murabus,resign,anger,0.227
gabansa,versus,anger,0.227
duhu,darkness,anger,0.227
jiqe,soaked,anger,0.226
wanda bai cika ba,unfulfilled,anger,0.225
watsi,abandoned,anger,0.222
saboda,owing,anger,0.221
wanda ba a iya kaiwa gare shi,unattainable,anger,0.221
fatara,bankruptcy,anger,0.221
rashin fahimta,misconception,anger,0.219
mai gadin gidan,warden,anger,0.219
whiny,whiny,anger,0.219
kayan aiki,tool,anger,0.219
rudani,confusion,anger,0.219
sauro,mosquito,anger,0.219
karkatarwa,twitching,anger,0.219
mara taimako,unhelpful,anger,0.219
damfara,compress,anger,0.219
wani abu,somethingigetalot,anger,0.219
m,nosey,anger,0.213
tsada,overpriced,anger,0.212
harry,harry,anger,0.212
adda,adder,anger,0.212
kasawa,shortage,anger,0.212
melodrama,melodrama,anger,0.212
mallaka,possession,anger,0.206
hamada,desert,anger,0.206
overplayed,overplayed,anger,0.206
rashin sa'a,unlucky,anger,0.203
gurfanarwa,arraignment,anger,0.203
wanda ba a biya ba,unpaid,anger,0.203
roko,rook,anger,0.203
ba a gayyata ba,uninvited,anger,0.203
m,powerless,anger,0.203
kashin baya,backbone,anger,0.203
hukunci,sentence,anger,0.203
m,inefficient,anger,0.203
buga,pout,anger,0.203
kotu,court,anger,0.199
mara iyaka,endless,anger,0.198
rashin fahimta,misstatement,anger,0.197
shagala,distracted,anger,0.197
tallace -tallace,adverts,anger,0.197
jinkiri,delay,anger,0.197
rashin fahimta,misunderstanding,anger,0.195
burge,excite,anger,0.191
mara yarda,inadmissible,anger,0.191
walƙiya,lightning,anger,0.189
hanawa,preclude,anger,0.188
incase,incase,anger,0.188
rashin tsaro,insecure,anger,0.188
makoki,mournful,anger,0.188
mai da'awa,claimant,anger,0.182
gunaguni,mutter,anger,0.182
uwar gida,mistress,anger,0.182
daraja,rating,anger,0.182
gaskiya,pare,anger,0.182
nace,insist,anger,0.182
shagala,distracting,anger,0.182
opium,opium,anger,0.18
da gangan,willful,anger,0.176
cancanci,deserve,anger,0.176
bi da,treat,anger,0.175
nace,insists,anger,0.175
gibberish,gibberish,anger,0.172
zumudi,excitation,anger,0.172
m,mighty,anger,0.172
hormonal,hormonal,anger,0.172
kudin,fee,anger,0.172
ulun,fleece,anger,0.172
mara yanke shawara,indecisive,anger,0.172
'yantarwa,liberate,anger,0.172
peice,peice,anger,0.172
wuri mara kyau,misplace,anger,0.172
godiya,thanksalot,anger,0.172
yelp,yelp,anger,0.168
ciniki,bargaining,anger,0.167
alfadari,mule,anger,0.167
ba daidai ba,unequal,anger,0.167
maras muhimmanci,insignificant,anger,0.167
cinya,hamstring,anger,0.167
kasawa,insufficiency,anger,0.167
masu lura,attentionseekers,anger,0.163
gaba,forearm,anger,0.156
rheumatism,rheumatism,anger,0.156
halin ko in kula,indifference,anger,0.156
cop,coop,anger,0.156
lauya,attorney,anger,0.152
rashin tabbas,uncertain,anger,0.152
shiga,involvement,anger,0.152
kasa biya,underpaid,anger,0.152
yin riya,pretending,anger,0.152
kawai fara,justthebeginning,anger,0.152
kudan zuma,bee,anger,0.152
bazuwar bayanai,disinformation,anger,0.152
kamfen,campaigning,anger,0.151
rashin bege,hopelessness,anger,0.149
ji,feeling,anger,0.147
halatta,legalized,anger,0.145
taka tsantsan,caution,anger,0.145
dabi'u,morals,anger,0.141
Sterling,sterling,anger,0.141
wajibi,obliging,anger,0.141
tallafi,subsidy,anger,0.141
wimpy,wimpy,anger,0.14
bummer,bummer,anger,0.139
biya,repay,anger,0.136
kari,surcharge,anger,0.136
salon,saloon,anger,0.136
kuskuren kuskure,misspell,anger,0.136
lahani,blemish,anger,0.136
giz,geez,anger,0.136
birch,birch,anger,0.135
nufo,noob,anger,0.133
godiya,honk,anger,0.133
makada,orchestra,anger,0.132
mara waya,wireless,anger,0.125
tsayawar,standstill,anger,0.125
m,competitive,anger,0.125
juyawa,reversal,anger,0.121
rashin kulawa,inattention,anger,0.121
yadin da aka saka,lace,anger,0.118
gwiwar hannu,elbow,anger,0.117
ilhami,instinctive,anger,0.112
waƙa,chant,anger,0.111
gnome,gnome,anger,0.109
kadaici,lonely,anger,0.109
yi haƙuri,tolerate,anger,0.106
gudanarwa,management,anger,0.102
ba da shawara,advocacy,anger,0.1
halin kirki,moral,anger,0.094
ayyukan tituna,roadworks,anger,0.091
gaskiya,honest,anger,0.087
m,forgetful,anger,0.076
mutunci,gent,anger,0.076
giya,liquor,anger,0.075
kudi,money,anger,0.074
kaho,hood,anger,0.071
manhaja,curriculum,anger,0.063
kalmomi,words,anger,0.062
wari,smell,anger,0.061
elf,elf,anger,0.061
m,playful,anger,0.061
wasan opera,opera,anger,0.061
ƙaho,trumpet,anger,0.059
renon,nurture,anger,0.059
asleeep,asleeep,anger,0.059
mai ba da shawara,counsellor,anger,0.059
wurin haifuwa,birthplace,anger,0.051
kintinkiri,ribbon,anger,0.047
jefa ƙuri'a,vote,anger,0.045
matasa,youth,anger,0.045
tsabar kudi,cash,anger,0.039
wannas barci,wannasleep,anger,0.031
waffle,waffle,anger,0.03
dame,dame,anger,0.03
abinci,buffet,anger,0.029
shahararre,celebrity,anger,0.026
gyara daidai,autocorrect,anger,0.015
'yar'uwa,sisterhood,anger,0.015
m,musical,anger,0.011
itace,tree,anger,0
m,excited,anticipation,0.859
jira,anticipation,anticipation,0.859
tashin hankali,excitement,anticipation,0.82
jira,anticipate,anticipation,0.82
himma,eagerness,anticipation,0.812
mai ban sha'awa,exciting,anticipation,0.797
mai tsammanin,expectant,anticipation,0.789
mai ban sha'awa,thrilling,anticipation,0.781
bege,hope,anticipation,0.773
nema,quest,anticipation,0.766
kirgawa,countdown,anticipation,0.75
mai tsammani,anticipatory,anticipation,0.75
tsammanin,expectance,anticipation,0.75
fara,start,anticipation,0.75
kasada,adventure,anticipation,0.75
m,eager,anticipation,0.742
ƙarshe,climax,anticipation,0.742
tada,arouse,anticipation,0.742
burge,excite,anticipation,0.742
jira,expect,anticipation,0.742
annabci,prophecy,anticipation,0.742
fitar maniyyi,ejaculation,anticipation,0.734
sanarwa,announcement,anticipation,0.734
haihuwa,birth,anticipation,0.734
sananne,imminent,anticipation,0.727
gaggawa,urgent,anticipation,0.727
jira,expecting,anticipation,0.727
'yanci,liberation,anticipation,0.727
tsawon rai,expectancy,anticipation,0.727
wadata,prospection,anticipation,0.719
mai yiwuwa,prospect,anticipation,0.719
haduwa,reunion,anticipation,0.719
buri,aspire,anticipation,0.719
tafiya,voyage,anticipation,0.719
tsoro,trepidation,anticipation,0.719
asiri,mystery,anticipation,0.711
tafiya,journey,anticipation,0.711
sumbata,kiss,anticipation,0.711
buri,yearning,anticipation,0.711
sha'awa,enthusiasm,anticipation,0.711
farin ciki,ecstasy,anticipation,0.711
shakku,suspense,anticipation,0.711
fyaucewa,rapture,anticipation,0.711
zumudi,excitation,anticipation,0.703
burgewa,thrill,anticipation,0.703
gaggawa,urgency,anticipation,0.703
tantalizing,tantalizing,anticipation,0.703
m,frantic,anticipation,0.703
mai yiwuwa,prospective,anticipation,0.703
caca,lottery,anticipation,0.703
ci gaba,progress,anticipation,0.703
mai bege,hopeful,anticipation,0.703
manufa,destination,anticipation,0.703
isowa,arrival,anticipation,0.695
nasara,achievement,anticipation,0.695
