translatedText,word,emotion,emotion-intensity-score
onye ọbọ,avenger,anger,0.485
agbagọ,pervert,anger,0.485
ịcha,cutting,anger,0.485
usurp,usurp,anger,0.485
obi ọjọọ,inhuman,anger,0.485
arụrụ arụ,disservice,anger,0.485
were iwe,annoyed,anger,0.485
stayaway,stayaway,anger,0.485
ndị na -enupụ isi,disobedient,anger,0.485
kewapụ,alienate,anger,0.485
na -ese okwu,fricking,anger,0.485
ina,demand,anger,0.485
anabataghị,disapproved,anger,0.485
chụpụ,oust,anger,0.484
onye ịgba akwụkwọ,litigious,anger,0.484
ịma aka,rivalry,anger,0.484
ịkwa emo,mocking,anger,0.484
na -asọ oyi,obnoxious,anger,0.484
ntughari,thresh,anger,0.484
gbochie,restrain,anger,0.484
taa ụta,blame,anger,0.484
aghụghọ,deceit,anger,0.484
na -enwe nsogbu,strained,anger,0.484
ntaramahụhụ,penalty,anger,0.484
emegide,opposed,anger,0.484
mmechuihu,disgrace,anger,0.484
mkporo,imprisoned,anger,0.484
ara,sucker,anger,0.484
na -enyo enyo,suspicious,anger,0.484
ọgba aghara,upheaval,anger,0.484
jụ,renounce,anger,0.484
ogba aghara,turbulence,anger,0.483
paụnd,pound,anger,0.481
oyi,coldness,anger,0.477
ndị na -enweghị ekele,ungrateful,anger,0.472
nzuzu,stoopid,anger,0.471
battalion,battalion,anger,0.471
ihe agha,armament,anger,0.47
ekworo,jealous,anger,0.47
njigide,hostage,anger,0.47
nsogbu,adversity,anger,0.47
onye ekweghi ekwe,infidel,anger,0.47
ebule,ram,anger,0.47
na -akpasu iwe,annoying,anger,0.47
onye napụrụ ya,dispossessed,anger,0.47
feudalism,feudalism,anger,0.47
gall,gall,anger,0.47
onye ebubo,accuser,anger,0.47
esemokwu,friction,anger,0.47
mgbanwe,subversion,anger,0.47
kwakọrọ ihe,plunder,anger,0.469
kpalie,incite,anger,0.469
mkpesa,objection,anger,0.469
simmer,simmer,anger,0.469
mmejọ,offense,anger,0.469
ime mkpesa,complain,anger,0.469
mmerụ ahụ,injury,anger,0.469
nkwụsị,disruption,anger,0.469
azụ,backoff,anger,0.469
zuo ohi,steal,anger,0.469
njikwa iwe,angermanagement,anger,0.469
gbachiri nkịtị,stifled,anger,0.469
ịkụda,smother,anger,0.469
ịchọ ọdịmma onwe onye,selfish,anger,0.469
enweghị mmasị,dislike,anger,0.469
recidivism,recidivism,anger,0.469
inupụrụ isi,disobey,anger,0.469
ekweghị ibe nọrọ,intolerance,anger,0.469
ije biri n'ala ọzọ,exile,anger,0.469
ngwe,thump,anger,0.469
ịchọ ọdịmma onwe onye,selfishness,anger,0.469
nsogbu,distress,anger,0.469
gbuo,huff,anger,0.469
onye na -eme ihe,perpetrator,anger,0.469
nke na -agba ọchịchị mgba okpuru,subversive,anger,0.469
mmegide,opposition,anger,0.469
ara,insanity,anger,0.469
ị na-egwu egwu,areyoukidding,anger,0.468
Foto Ụlọ Nga,mug,anger,0.467
mgbu,agony,anger,0.465
mpako,arrogant,anger,0.461
ikuku,vent,anger,0.456
sux,sux,anger,0.456
na -egwu egwu,picketing,anger,0.456
mkpochapu,elimination,anger,0.456
mpako,haughty,anger,0.456
nsogbu,troublesome,anger,0.455
duhie,mislead,anger,0.455
enweghị ntụpọ,impermeable,anger,0.455
mmebi iwu,illegality,anger,0.455
mgbochi,constraint,anger,0.455
na -anwụ anwụ,dying,anger,0.455
mkpu,clamor,anger,0.455
dị nkọ,flagrant,anger,0.455
iwu akwadoghị,illicit,anger,0.455
gbawara,busted,anger,0.455
veto,veto,anger,0.455
nzuzu,idiocy,anger,0.455
nshịkọ,crabby,anger,0.455
stubbed,stubbed,anger,0.455
grated,grated,anger,0.455
kwusi,desist,anger,0.453
gbochie,suppress,anger,0.453
ọjọọ,bad,anger,0.453
na -ekwekọrịtaghị,disagreeing,anger,0.453
mgba,struggle,anger,0.453
despotism,despotism,anger,0.453
na -adịghị anabata,disapproving,anger,0.453
bayoneeti,bayonet,anger,0.453
siri ike,intense,anger,0.453
egwu,hysterical,anger,0.453
weghaara,usurped,anger,0.453
iwe,displeased,anger,0.453
onye na -adịghị asọpụrụ Chineke,godless,anger,0.453
iwu akwadoghị,unlawful,anger,0.451
na ezighi ezi,wrongly,anger,0.448
ọgwụ ọchụ,repellent,anger,0.442
ezighi ezi,wrongful,anger,0.441
nlelị,dishonor,anger,0.441
onye iro,foe,anger,0.441
imefusị,wasted,anger,0.441
psychosis,psychosis,anger,0.441
ịkpọasị,aversion,anger,0.44
ntaramahụhụ,punitive,anger,0.439
njedebe,ultimatum,anger,0.439
ahuhu,gahhh,anger,0.439
mkpukpu aka,knuckles,anger,0.439
odidi,effigy,anger,0.439
bilie dị njikere,upset,anger,0.439
esemokwu,schism,anger,0.439
nkewa,separatist,anger,0.438
agọnarị,deny,anger,0.438
nzuzu,stupidity,anger,0.438
na -emebi emebi,deleterious,anger,0.438
abaghị uru,worthless,anger,0.438
nhapụ,abandonment,anger,0.438
mechie,mucked,anger,0.438
ihe mgbapụta,ransom,anger,0.438
mgbakasị,irritation,anger,0.438
onye gbara oso,fugitive,anger,0.438
iche,segregate,anger,0.437
nchefu,oblivion,anger,0.437
nkwụghachi azụ,payback,anger,0.436
ekwekọghị ekwekọ,incongruous,anger,0.435
nchụpụ,eviction,anger,0.435
nchịkọta,collusion,anger,0.432
izu ohi,rob,anger,0.431
ravenous,ravenous,anger,0.429
ekwesịghị ntụkwasị obi,infidelity,anger,0.429
gafere,overrun,anger,0.429
ojuju,rejection,anger,0.426
nzuzu,stupidrain,anger,0.426
weghachite,getoverit,anger,0.426
ekweghị ekwe,incredulous,anger,0.426
agha,martial,anger,0.426
onye na -ekwu okwu,harbinger,anger,0.426
na -egbu mgbu,painful,anger,0.426
agbachitere,defense,anger,0.425
manye,enforce,anger,0.424
ọgba aghara,fuss,anger,0.424
banger,banger,anger,0.424
wayo,defraud,anger,0.424
ọgba aghara,commotion,anger,0.424
dị ike,powerful,anger,0.424
wayo,fraudulent,anger,0.424
nzuzo,concealment,anger,0.424
omume rụrụ arụ,indecency,anger,0.424
anyaukwu,greed,anger,0.424
iwe iwe,exasperation,anger,0.424
nnupụisi,disobedience,anger,0.424
ihe nchoputa,censor,anger,0.424
enweghi afọ ojuju,discontent,anger,0.424
adịgboroja,fallacious,anger,0.424
gonorrhea,gonorrhea,anger,0.424
enweghị ọmịiko,unsympathetic,anger,0.424
cur,cur,anger,0.422
duel,duel,anger,0.422
nchụpụ,banishment,anger,0.422
iwe,annoyance,anger,0.422
mkpu,bang,anger,0.422
mbula,deportation,anger,0.422
ntinye,penetration,anger,0.422
nettle,nettle,anger,0.422
iberibe,scar,anger,0.422
akọwaghị ya,misrepresented,anger,0.422
ụlọ mkpọrọ,penitentiary,anger,0.422
ịgba ọchịchị mgba okpuru,sedition,anger,0.422
ogbi,barb,anger,0.422
gbuo,snubbed,anger,0.422
okwu mkparị,sarcasm,anger,0.422
gbawara,cracked,anger,0.422
ikwu eziokwu,blatant,anger,0.42
ike,force,anger,0.418
gbagọrọ agbagọ,perverse,anger,0.415
mgbawa,wring,anger,0.415
ihe ojoo,grim,anger,0.413
nkwụsị,bastion,anger,0.413
tiff,tiff,anger,0.412
siri ike,sordid,anger,0.412
nzuzu,surly,anger,0.412
enweghị obi ụtọ,nothappy,anger,0.412
obi mgbawa,moody,anger,0.412
ịchụ nta,hunting,anger,0.411
indenture,indenture,anger,0.41
onye nga,detainee,anger,0.409
oke,supremacy,anger,0.409
mmanye,compulsion,anger,0.409
nkọcha,reproach,anger,0.409
ị na-egwusa m egwu,areyoukiddingme,anger,0.409
adịghị mma,inept,anger,0.409
cantwin,cantwin,anger,0.409
gbuo egbu,squelch,anger,0.409
tụfuo,forfeit,anger,0.409
mgbochi,blockade,anger,0.409
ndakpọ olileanya,disappoint,anger,0.409
gụnyere,implicate,anger,0.409
ihere,sham,anger,0.409
jọgburu onwe ya,awful,anger,0.409
emegide,contradict,anger,0.409
sinik,sneak,anger,0.409
ịgha ụgha,lying,anger,0.408
ewi,badger,anger,0.406
gbahapụrụ,forsaken,anger,0.406
antipathy,antipathy,anger,0.406
ahaghị nhata,inequality,anger,0.406
ntiwapụ ọrịa,epidemic,anger,0.406
wop,wop,anger,0.406
dị egwu,onerous,anger,0.406
ọmajijiji,tremor,anger,0.406
ime ihe ọjọọ,wrongdoing,anger,0.406
scrapie,scrapie,anger,0.406
nsogbu,nuisance,anger,0.406
ihe a na -apụghị ichetụ n'echiche,unthinkable,anger,0.406
okporo ígwè,rail,anger,0.406
cacophony,cacophony,anger,0.406
aghụghọ,delusion,anger,0.406
arụmụka,arguments,anger,0.404
mkparị,affront,anger,0.403
traumatic,traumatic,anger,0.402
ikwuto,libel,anger,0.4
na -akpasu iwe,annoys,anger,0.4
sodding,sodding,anger,0.4
ngwa ngwa,soslow,anger,0.398
Lee anya,watchout,anger,0.398
frenetic,frenetic,anger,0.397
gbaghara,remiss,anger,0.397
ụgbọ mmiri,barge,anger,0.396
rabble,rabble,anger,0.394
na -ejichi ihe,confiscate,anger,0.394
nkwanye ugwu,disrespect,anger,0.394
iwu akwadoghị,illegal,anger,0.394
gbaa akwụkwọ,sue,anger,0.394
actionable,actionable,anger,0.394
enyi na enyi,unfriendly,anger,0.394
imenyụ,extinguish,anger,0.394
ịkụ ọkpọ,boxing,anger,0.394
mkpọchi,keyed,anger,0.394
wayo,fraud,anger,0.394
na -adịghị,untoward,anger,0.394
ihe atụ,whatsthepoint,anger,0.394
nag,nag,anger,0.394
dangit,dangit,anger,0.394
tie mkpu,howl,anger,0.394
brimstone,brimstone,anger,0.392
akpachapụghị anya,recklessness,anger,0.391
mgbasa,dissolution,anger,0.391
pique,pique,anger,0.391
ala ọma jijiji,earthquake,anger,0.391
rigged,rigged,anger,0.391
grrrr ihe,grrrrr,anger,0.391
agh,argh,anger,0.391
ekwenyeghi,disagree,anger,0.389
ikpe,lawsuit,anger,0.386
omume rụrụ arụ,immorality,anger,0.382
obi nkoropụ,despair,anger,0.382
ewezughara,disused,anger,0.382
ọnya,sore,anger,0.379
na -emetụ n'ahụ,touchy,anger,0.379
gbachi nkịtị,sizzle,anger,0.379
enweghi ngwọta,incurable,anger,0.379
mmanye,coerce,anger,0.379
ghagha ụgha,falsification,anger,0.379
ọrụ izizi,firstworldprobs,anger,0.379
ihe isi ike,difficulty,anger,0.379
egwu,pokes,anger,0.379
égbè,rifle,anger,0.379
pịketị,picket,anger,0.378
mgbagwoju anya,concussion,anger,0.377
olulu,pitfall,anger,0.375
ndị agha,militia,anger,0.375
nzuzu,sly,anger,0.375
nyeghachi,remand,anger,0.375
stuckup,stuckup,anger,0.375
ndakpọ olileanya,disillusionment,anger,0.375
ezughị oke,faulty,anger,0.375
enweghị nchekwube,pessimism,anger,0.375
obere akpa,petpeeve,anger,0.375
rawr,rawr,anger,0.375
na -amụ nwa,infantile,anger,0.375
egbe ala,cannon,anger,0.375
gbochie,inhibit,anger,0.371
na -enye nsogbu,distressing,anger,0.371
gosiputa,vindicate,anger,0.371
onye iro,nepotism,anger,0.371
isi mgbaka,schizophrenia,anger,0.369
agbagọ,skewed,anger,0.368
enweghị nkwanye ùgwù,disreputable,anger,0.368
machibido,forbidding,anger,0.368
mmeri,conquest,anger,0.367
leukemia,leukemia,anger,0.365
ogbugbo,bark,anger,0.365
dike,warrior,anger,0.364
ogbugbo,barks,anger,0.364
burke,burke,anger,0.364
ajụghị,disapprove,anger,0.364
enweghi obi uto,unhappy,anger,0.364
ala azụ,retarded,anger,0.364
ihe ịma aka,challenge,anger,0.364
eriri,belt,anger,0.364
sochiri,aftermath,anger,0.359
cad,cad,anger,0.359
adịghị ike,paucity,anger,0.359
echiche,opinionated,anger,0.359
enweghi ike,incompetence,anger,0.359
agbajikwa,broken,anger,0.359
mgbochi,restriction,anger,0.359
arụmụka,controversial,anger,0.359
ịgba akwụkwọ,litigate,anger,0.359
mkpọtụ,loudness,anger,0.359
enweghị mmasị,disliked,anger,0.359
ịrọ òtù,sectarian,anger,0.359
okwu mkparị,polemic,anger,0.359
nkwụsịtụ,interrupting,anger,0.358
iwe iwe,fussy,anger,0.357
mgbu,wench,anger,0.353
gbuo,gruff,anger,0.351
akparamagwa,misbehavior,anger,0.351
nwata nwoke,brat,anger,0.351
wepu,remove,anger,0.351
ụkọ,scarcity,anger,0.35
na -efu,losing,anger,0.349
ugha,lie,anger,0.348
nkwarụ,defect,anger,0.348
pesti,pest,anger,0.348
ndọghachi azụ,retract,anger,0.348
ndakpọ olileanya,disappointed,anger,0.348
enweghị ntụkwasị obi,untrustworthy,anger,0.348
ọnyá afọ,ulcer,anger,0.348
ihere,stigma,anger,0.348
obi tara mmiri,hardened,anger,0.348
gbahapụrụ,deserted,anger,0.348
ndị na -egbu oge,timewasters,anger,0.348
ekwenyeghi,disagreement,anger,0.348
ele mmadụ anya n'ihu,bias,anger,0.345
enweghị ntụkwasị obi,unreliable,anger,0.344
jụpụ,disclaim,anger,0.344
enweghi ike,impotence,anger,0.344
mmechuihu,negation,anger,0.344
yipụ,stripped,anger,0.344
aghara aghara,unsettled,anger,0.344
na -eduhie,misleading,anger,0.344
onye ohi mmiri,pirate,anger,0.344
na -ama jijiji,shaky,anger,0.344
onye na -emegide mmadụ,antisocial,anger,0.344
shoddy,shoddy,anger,0.344
nchegbu,anxiety,anger,0.344
na -enye nsogbu,bothering,anger,0.344
ntamu,stingy,anger,0.344
mmebi,deterioration,anger,0.344
zere,evade,anger,0.344
enweghi ngwụcha,interminable,anger,0.343
ọrịa,disease,anger,0.341
tinye onu,meddle,anger,0.341
ogologo,warp,anger,0.34
aha ọjọọ,infamous,anger,0.338
aismụrụma,alcoholism,anger,0.338
asị,averse,anger,0.338
ahịrị,row,anger,0.337
staticky,staticky,anger,0.336
amoosu,witchcraft,anger,0.333
iwu akwadoghị,illegitimate,anger,0.333
akpị,scorpion,anger,0.333
na -arịa ọrịa,ill,anger,0.333
kwusi,interrupt,anger,0.333
isi ike,encumbrance,anger,0.333
onye mmehie,sinner,anger,0.331
nko,hulk,anger,0.329
enweghị uche,inconsiderate,anger,0.329
kụwara,dashed,anger,0.328
na -agba ọsọ,hiss,anger,0.328
gbahapụrụ,dislocated,anger,0.328
onye mmegide,opponent,anger,0.328
ewu ewu,scapegoat,anger,0.328
machibidoro,prohibited,anger,0.328
ndị spammers,spammers,anger,0.328
brrr,brrr,anger,0.328
ikesiike,tighten,anger,0.328
na -erughị eru,disqualified,anger,0.328
mkpasu iwe,grumpy,anger,0.328
eriri,fib,anger,0.328
iguzogide,resisting,anger,0.328
egwu,phony,anger,0.328
agha ntụte,crusade,anger,0.328
aja,victim,anger,0.328
aghụghọ,trickery,anger,0.324
mfu,loss,anger,0.324
eleghara anya,neglected,anger,0.324
haye,haye,anger,0.324
ekwesighi,inappropriate,anger,0.324
zere,eschew,anger,0.324
onye na -egbu anụ,canker,anger,0.323
crunch,crunch,anger,0.318
nkatọ,criticism,anger,0.318
mbiputegharị,duplicity,anger,0.318
kwụ n'ahịrị,queues,anger,0.318
muf,muff,anger,0.318
iti mkpu,shriek,anger,0.316
ibelata,depreciate,anger,0.315
akpachapụghị anya,carelessness,anger,0.312
onwu,mortality,anger,0.312
mgbasa,dismissal,anger,0.312
fesa,deflate,anger,0.312
ntụpọ,dumps,anger,0.312
igbogbo ọka,chaff,anger,0.312
dupe,dupe,anger,0.312
ejije,dramaqueen,anger,0.312
ịda ogbenye,poverty,anger,0.312
ịtụgharị,revving,anger,0.309
ekweghi,disallowed,anger,0.308
mkpọtụ,boisterous,anger,0.307
echeghị echiche,thoughtless,anger,0.307
ili,burial,anger,0.304
ọchịchị Chineke,theocratic,anger,0.303
mmanya,wince,anger,0.303
dị mwute,sullen,anger,0.303
ntinye aka,involution,anger,0.3
talons,talons,anger,0.297
nzuzu,senseless,anger,0.297
ụgha,hoax,anger,0.297
emezighi,misuse,anger,0.297
imefusị ihe,wasteful,anger,0.297
belatara,depreciated,anger,0.297
nweta onwe gị,getyourown,anger,0.297
dara mbà n'obi,depressed,anger,0.297
ụtụ isi,taxed,anger,0.297
nkwụsị,stalemate,anger,0.297
mkpọnwụ,paralysis,anger,0.295
chụpụrụ,displaced,anger,0.294
oke,limited,anger,0.292
nkwenye,disapointment,anger,0.29
orc,orc,anger,0.289
mkpari,ridiculous,anger,0.289
meghachi omume,react,anger,0.288
ọkpụkpụ azụ,spine,anger,0.288
nganga,presumptuous,anger,0.288
njakịrị,teasing,anger,0.288
enweghị ebe obibi,homeless,anger,0.288
mụọ,sharpen,anger,0.288
mgbochi,barrier,anger,0.287
kpoo,hoot,anger,0.287
twitchy,twitchy,anger,0.287
myopia,myopia,anger,0.283
spam,spam,anger,0.281
nkwụghachi,restitution,anger,0.281
kwụpụ,disconnects,anger,0.281
mkpado,flexin,anger,0.281
na -egbu oge,lagging,anger,0.281
adabaghi,incompatible,anger,0.281
onye isi ike,delinquent,anger,0.281
iwu iwu,contraband,anger,0.281
agh,agh,anger,0.281
ịma jijiji,shiver,anger,0.281
mmegbu,unfairness,anger,0.279
na -echekwa,buffering,anger,0.279
foray,foray,anger,0.279
troll,troll,anger,0.279
nrube isi,noncompliance,anger,0.279
ọzọ,nether,anger,0.278
enweghị mmasị,uncaring,anger,0.273
ụgha,bogus,anger,0.273
bugugoo,bugaboo,anger,0.273
akabeghị aka,immaturity,anger,0.273
ujo,shock,anger,0.269
feisty,feisty,anger,0.269
mkpisi,pry,anger,0.266
nopoint,nopoint,anger,0.266
onye na -adịghị mma,notamorningperson,anger,0.266
mgbagwoju anya,quandary,anger,0.266
anụ ọhịa bea,bear,anger,0.266
nwanyị,feminism,anger,0.266
rapping,rapping,anger,0.266
onye ikpe,defendant,anger,0.266
adighi ike,inconvenient,anger,0.266
arụghị ọrụ,inoperative,anger,0.266
zoro ezo,latent,anger,0.266
humbug,humbug,anger,0.266
nkwụsị,interrupts,anger,0.265
mmajijiji,fluctuation,anger,0.265
imebiga ihe ókè,exaggerate,anger,0.263
ida,lose,anger,0.261
okwute,stone,anger,0.258
ntụtụ,shoplifting,anger,0.258
patter,patter,anger,0.258
oku,furnace,anger,0.258
onye agha,soldier,anger,0.258
tiis,tease,anger,0.258
adighi ike,incompetent,anger,0.257
indoctrination,indoctrination,anger,0.255
na -akụ aka,tripping,anger,0.25
okwu ugha,falsehood,anger,0.25
soro,unfollow,anger,0.25
nzuzu,nonsense,anger,0.25
onye na -elekọta mmadụ,socialist,anger,0.25
rọketi,rocket,anger,0.25
mkpọtụ,noisy,anger,0.25
ama ama,notoriety,anger,0.25
gbagwojuru anya,complicate,anger,0.25
ụgha,untrue,anger,0.25
mkpisi,cane,anger,0.25
skid,skid,anger,0.25
mastery,mastery,anger,0.25
onye na -achọ nlebara anya,attentionseeker,anger,0.25
na -egwu mmiri,pouting,anger,0.25
ọkàiwu,lawyer,anger,0.25
vampire,vampire,anger,0.242
igodo nnukwu mkpụrụedemede,capslock,anger,0.242
ihe mgbochi,obstacle,anger,0.242
gbara ogige,fenced,anger,0.242
ụda,ringer,anger,0.242
nkwụsị,halter,anger,0.242
aghọtaghị,dontunderstand,anger,0.242
dọpụ uche,detract,anger,0.242
amoosu,witch,anger,0.242
iwe iwe,frowning,anger,0.239
saber,saber,anger,0.238
agụụ,hunger,anger,0.235
imtryingtosleep,imtryingtosleep,anger,0.234
shei,shell,anger,0.234
nlaazu,recession,anger,0.234
ndọrọ ndọrọ ọchịchị,politics,anger,0.234
lava,lava,anger,0.234
na -ese okwu,dabbling,anger,0.234
wokemeup,wokemeup,anger,0.234
nzuzu,rascal,anger,0.234
tarifu,tariff,anger,0.234
odida,failing,anger,0.234
ekwesighi,undesirable,anger,0.231
copycat,copycat,anger,0.227
gbara arụkwaghịm,resign,anger,0.227
vesos,versus,anger,0.227
ọchịchịrị,darkness,anger,0.227
mikpuru,soaked,anger,0.226
emezughị,unfulfilled,anger,0.225
gbahapụrụ,abandoned,anger,0.222
n'ihi,owing,anger,0.221
enweghi ike iru,unattainable,anger,0.221
odida,bankruptcy,anger,0.221
echiche na -ezighi ezi,misconception,anger,0.219
onye nlekọta,warden,anger,0.219
anya mmiri,whiny,anger,0.219
ngwá ọrụ,tool,anger,0.219
mgbagwoju anya,confusion,anger,0.219
anwụnta,mosquito,anger,0.219
ịma jijiji,twitching,anger,0.219
enyeghi aka,unhelpful,anger,0.219
mpikota onu,compress,anger,0.219
ihe dịpụrụ adịpụ,somethingigetalot,anger,0.219
imi,nosey,anger,0.213
dị oke ọnụ,overpriced,anger,0.212
harry,harry,anger,0.212
adder,adder,anger,0.212
ụkọ,shortage,anger,0.212
melodrama,melodrama,anger,0.212
ihe onwunwe,possession,anger,0.206
ọzara,desert,anger,0.206
karịrị akarị,overplayed,anger,0.206
kechioma,unlucky,anger,0.203
nchụpụ,arraignment,anger,0.203
akwụghị ụgwọ,unpaid,anger,0.203
rook,rook,anger,0.203
a na -akpọghị,uninvited,anger,0.203
enweghi ike,powerless,anger,0.203
ọkpụkpụ azụ,backbone,anger,0.203
ikpe,sentence,anger,0.203
adighi ike,inefficient,anger,0.203
mpụta,pout,anger,0.203
ulo ikpe,court,anger,0.199
enweghi ngwụcha,endless,anger,0.198
nkọwa na -ezighi ezi,misstatement,anger,0.197
na -adọpụ uche,distracted,anger,0.197
mgbasa ozi,adverts,anger,0.197
igbu oge,delay,anger,0.197
nghọtahie,misunderstanding,anger,0.195
kpalie,excite,anger,0.191
inadmissible,inadmissible,anger,0.191
àmụmà,lightning,anger,0.189
gbochie,preclude,anger,0.188
adịghị ama ama,incase,anger,0.188
ejighi n'aka,insecure,anger,0.188
na -eru uju,mournful,anger,0.188
onye na -azọrọ,claimant,anger,0.182
na -atamu ntamu,mutter,anger,0.182
nne ukwu,mistress,anger,0.182
ọkwa,rating,anger,0.182
nkọwa,pare,anger,0.182
siri ọnwụ,insist,anger,0.182
na -adọpụ uche,distracting,anger,0.182
opium,opium,anger,0.18
kpachaara anya,willful,anger,0.176
kwesiri,deserve,anger,0.176
emeso,treat,anger,0.175
na -ekwusi ike,insists,anger,0.175
onye aghụghọ,gibberish,anger,0.172
mkpali,excitation,anger,0.172
dị ike,mighty,anger,0.172
hormonal,hormonal,anger,0.172
ugwo,fee,anger,0.172
ajị anụ,fleece,anger,0.172
obi abụọ,indecisive,anger,0.172
tọhapụ,liberate,anger,0.172
peice,peice,anger,0.172
emehie,misplace,anger,0.172
Daalụ nke ukwuu,thanksalot,anger,0.172
mkpu,yelp,anger,0.168
ahia ahia,bargaining,anger,0.167
ịnyịnya ibu,mule,anger,0.167
ahaghị nhata,unequal,anger,0.167
ihe efu,insignificant,anger,0.167
apata ụkwụ,hamstring,anger,0.167
ezughi oke,insufficiency,anger,0.167
ndị na -achọ nlebara anya,attentionseekers,anger,0.163
ogwe aka,forearm,anger,0.156
rheumatism,rheumatism,anger,0.156
enweghị mmasị,indifference,anger,0.156
coop,coop,anger,0.156
onye ọka iwu,attorney,anger,0.152
ejighi n'aka,uncertain,anger,0.152
itinye aka,involvement,anger,0.152
akwụghị ụgwọ,underpaid,anger,0.152
na -eme aghụghọ,pretending,anger,0.152
na -amalite,justthebeginning,anger,0.152
anu,bee,anger,0.152
mgbasa,disinformation,anger,0.152
na -eme mkpọsa,campaigning,anger,0.151
enweghị olileanya,hopelessness,anger,0.149
mmetụta,feeling,anger,0.147
iwu kwadoro,legalized,anger,0.145
ịkpachara anya,caution,anger,0.145
omume,morals,anger,0.141
magburu onwe ya,sterling,anger,0.141
