translatedText,word,emotion,emotion-intensity-score
ṣàìgbọràn,disobey,anger,0.469
ifarada,intolerance,anger,0.469
ìgbèkùn,exile,anger,0.469
ìlù,thump,anger,0.469
ìmọtara -ẹni -nìkan,selfishness,anger,0.469
ipọnju,distress,anger,0.469
ewu,huff,anger,0.469
oluṣe,perpetrator,anger,0.469
onírúkèrúdò,subversive,anger,0.469
atako,opposition,anger,0.469
aṣiwere,insanity,anger,0.469
ṣe o n ṣe eremọde,areyoukidding,anger,0.468
ago,mug,anger,0.467
irora,agony,anger,0.465
agberaga,arrogant,anger,0.461
iho,vent,anger,0.456
sux,sux,anger,0.456
kekeke,picketing,anger,0.456
imukuro,elimination,anger,0.456
onírera,haughty,anger,0.456
onijogbon,troublesome,anger,0.455
ṣìna,mislead,anger,0.455
ailopin,impermeable,anger,0.455
arufin,illegality,anger,0.455
ihamọ,constraint,anger,0.455
ku,dying,anger,0.455
ariwo,clamor,anger,0.455
asia,flagrant,anger,0.455
arufin,illicit,anger,0.455
busted,busted,anger,0.455
veto,veto,anger,0.455
iwa omugo,idiocy,anger,0.455
crabby,crabby,anger,0.455
abori,stubbed,anger,0.455
grated,grated,anger,0.455
dawọ duro,desist,anger,0.453
tẹmọlẹ,suppress,anger,0.453
buburu,bad,anger,0.453
àríyànjiyàn,disagreeing,anger,0.453
ìjàkadì,struggle,anger,0.453
ifẹkufẹ,despotism,anger,0.453
alaigbagbọ,disapproving,anger,0.453
bayonet,bayonet,anger,0.453
kikankikan,intense,anger,0.453
hysterical,hysterical,anger,0.453
ti gba,usurped,anger,0.453
binu,displeased,anger,0.453
alaiwa -bi -Ọlọrun,godless,anger,0.453
arufin,unlawful,anger,0.451
ni aṣiṣe,wrongly,anger,0.448
onibaje,repellent,anger,0.442
ti ko tọ,wrongful,anger,0.441
àbùkù,dishonor,anger,0.441
ọta,foe,anger,0.441
wasted,wasted,anger,0.441
psychosis,psychosis,anger,0.441
ikorira,aversion,anger,0.44
ifiyaje,punitive,anger,0.439
ultimatum,ultimatum,anger,0.439
gah,gahhh,anger,0.439
awọn ika ọwọ,knuckles,anger,0.439
aṣepari,effigy,anger,0.439
inu bibi,upset,anger,0.439
schism,schism,anger,0.439
oluyapa,separatist,anger,0.438
sẹ,deny,anger,0.438
omugo,stupidity,anger,0.438
ẹlẹgàn,deleterious,anger,0.438
lásán,worthless,anger,0.438
ifasilẹ silẹ,abandonment,anger,0.438
mucked,mucked,anger,0.438
ìràpadà,ransom,anger,0.438
híhún,irritation,anger,0.438
asasala,fugitive,anger,0.438
lọtọ,segregate,anger,0.437
igbagbe,oblivion,anger,0.437
agbapada,payback,anger,0.436
aiṣedeede,incongruous,anger,0.435
yiyọ kuro,eviction,anger,0.435
ifowosowopo,collusion,anger,0.432
jale,rob,anger,0.431
ravenous,ravenous,anger,0.429
aigbagbọ,infidelity,anger,0.429
bori,overrun,anger,0.429
ijusile,rejection,anger,0.426
omugo,stupidrain,anger,0.426
gba pada,getoverit,anger,0.426
alaigbagbọ,incredulous,anger,0.426
ologun,martial,anger,0.426
agbẹnusọ,harbinger,anger,0.426
irora,painful,anger,0.426
olugbeja,defense,anger,0.425
fi agbara mu,enforce,anger,0.424
ariwo,fuss,anger,0.424
banger,banger,anger,0.424
jìbìtì,defraud,anger,0.424
rudurudu,commotion,anger,0.424
alagbara,powerful,anger,0.424
arekereke,fraudulent,anger,0.424
ifipamo,concealment,anger,0.424
aiṣedeede,indecency,anger,0.424
ojukokoro,greed,anger,0.424
ibinu,exasperation,anger,0.424
aigboran,disobedience,anger,0.424
ihamon,censor,anger,0.424
ainitẹlọrun,discontent,anger,0.424
eke,fallacious,anger,0.424
gonorrhea,gonorrhea,anger,0.424
alaaanu,unsympathetic,anger,0.424
cur,cur,anger,0.422
ija ogun,duel,anger,0.422
ifilọlẹ,banishment,anger,0.422
ibinu,annoyance,anger,0.422
bang,bang,anger,0.422
ifisilẹ,deportation,anger,0.422
ilaluja,penetration,anger,0.422
nettle,nettle,anger,0.422
aleebu,scar,anger,0.422
ti ko tọ si,misrepresented,anger,0.422
ile ẹwọn,penitentiary,anger,0.422
iṣọtẹ,sedition,anger,0.422
barb,barb,anger,0.422
gbaju,snubbed,anger,0.422
ẹgàn,sarcasm,anger,0.422
sisan,cracked,anger,0.422
gbangba,blatant,anger,0.42
ipa,force,anger,0.418
arekereke,perverse,anger,0.415
wring,wring,anger,0.415
koro,grim,anger,0.413
ipilẹ,bastion,anger,0.413
tiff,tiff,anger,0.412
alakikanju,sordid,anger,0.412
surly,surly,anger,0.412
ko dun,nothappy,anger,0.412
irẹwẹsi,moody,anger,0.412
sode,hunting,anger,0.411
indenture,indenture,anger,0.41
atimọle,detainee,anger,0.409
titobi,supremacy,anger,0.409
ipá,compulsion,anger,0.409
ẹgan,reproach,anger,0.409
ṣe o n ba mi ṣeremọde ni,areyoukiddingme,anger,0.409
aipe,inept,anger,0.409
cantwin,cantwin,anger,0.409
gbuuru,squelch,anger,0.409
padanu,forfeit,anger,0.409
ìdènà,blockade,anger,0.409
jakulẹ,disappoint,anger,0.409
isẹlẹ,implicate,anger,0.409
itiju,sham,anger,0.409
buruju,awful,anger,0.409
tako,contradict,anger,0.409
ajiwo,sneak,anger,0.409
irọ,lying,anger,0.408
baaji,badger,anger,0.406
kọ silẹ,forsaken,anger,0.406
antipathy,antipathy,anger,0.406
aidogba,inequality,anger,0.406
àjàkálẹ àrùn,epidemic,anger,0.406
wop,wop,anger,0.406
alakikanju,onerous,anger,0.406
iwariri,tremor,anger,0.406
aiṣododo,wrongdoing,anger,0.406
scrapie,scrapie,anger,0.406
iparun,nuisance,anger,0.406
airotẹlẹ,unthinkable,anger,0.406
iṣinipopada,rail,anger,0.406
cacophony,cacophony,anger,0.406
etan,delusion,anger,0.406
awọn ariyanjiyan,arguments,anger,0.404
ẹgan,affront,anger,0.403
ibanuje,traumatic,anger,0.402
isọkusọ,libel,anger,0.4
ibanuje,annoys,anger,0.4
sodding,sodding,anger,0.4
lọra,soslow,anger,0.398
ṣọra,watchout,anger,0.398
frenetic,frenetic,anger,0.397
idariji,remiss,anger,0.397
ọkọ oju omi,barge,anger,0.396
ariwo,rabble,anger,0.394
gba lọwọ,confiscate,anger,0.394
aibọwọ,disrespect,anger,0.394
arufin,illegal,anger,0.394
bẹbẹ,sue,anger,0.394
actionable,actionable,anger,0.394
aisore,unfriendly,anger,0.394
pa,extinguish,anger,0.394
Boxing,boxing,anger,0.394
keyed,keyed,anger,0.394
jegudujera,fraud,anger,0.394
lodi si,untoward,anger,0.394
kini oye,whatsthepoint,anger,0.394
nagi,nag,anger,0.394
dangit,dangit,anger,0.394
hu,howl,anger,0.394
imi -ọjọ,brimstone,anger,0.392
aibikita,recklessness,anger,0.391
itu,dissolution,anger,0.391
pique,pique,anger,0.391
ìṣẹlẹ,earthquake,anger,0.391
rigged,rigged,anger,0.391
grrrrr,grrrrr,anger,0.391
argh,argh,anger,0.391
koo,disagree,anger,0.389
ẹjọ,lawsuit,anger,0.386
ìṣekúṣe,immorality,anger,0.382
ibanuje,despair,anger,0.382
sọnu,disused,anger,0.382
egbo,sore,anger,0.379
ifọwọkan,touchy,anger,0.379
sizzle,sizzle,anger,0.379
alailera,incurable,anger,0.379
fi agbara mu,coerce,anger,0.379
iro,falsification,anger,0.379
firstworldprobs,firstworldprobs,anger,0.379
iṣoro,difficulty,anger,0.379
pokes,pokes,anger,0.379
ibọn,rifle,anger,0.379
agbẹru,picket,anger,0.378
idaamu,concussion,anger,0.377
pitfall,pitfall,anger,0.375
ologun,militia,anger,0.375
arekereke,sly,anger,0.375
tun pada,remand,anger,0.375
stuckup,stuckup,anger,0.375
ibanuje,disillusionment,anger,0.375
mẹhẹ,faulty,anger,0.375
aibikita,pessimism,anger,0.375
petpeeve,petpeeve,anger,0.375
aise,rawr,anger,0.375
ìkókó,infantile,anger,0.375
Kanonu,cannon,anger,0.375
dojuti,inhibit,anger,0.371
ipọnju,distressing,anger,0.371
idalare,vindicate,anger,0.371
ojulumọ,nepotism,anger,0.371
schizophrenia,schizophrenia,anger,0.369
ìpín,skewed,anger,0.368
disreputable,disreputable,anger,0.368
eewọ,forbidding,anger,0.368
iṣẹgun,conquest,anger,0.367
lukimia,leukemia,anger,0.365
epo igi,bark,anger,0.365
jagunjagun,warrior,anger,0.364
gbó,barks,anger,0.364
burke,burke,anger,0.364
ko gba,disapprove,anger,0.364
alainidunnu,unhappy,anger,0.364
idaduro,retarded,anger,0.364
ipenija,challenge,anger,0.364
igbanu,belt,anger,0.364
igbeyin,aftermath,anger,0.359
kadi,cad,anger,0.359
ailagbara,paucity,anger,0.359
ti ero,opinionated,anger,0.359
ailagbara,incompetence,anger,0.359
fifọ,broken,anger,0.359
ihamọ,restriction,anger,0.359
àríyànjiyàn,controversial,anger,0.359
ẹjọ,litigate,anger,0.359
ariwo,loudness,anger,0.359
ikorira,disliked,anger,0.359
egbe,sectarian,anger,0.359
ariyanjiyan,polemic,anger,0.359
kikọlu,interrupting,anger,0.358
ariwo,fussy,anger,0.357
wench,wench,anger,0.353
gruff,gruff,anger,0.351
iwa aiṣedeede,misbehavior,anger,0.351
brat,brat,anger,0.351
yọ kuro,remove,anger,0.351
aito,scarcity,anger,0.35
ọdun,losing,anger,0.349
luba,lie,anger,0.348
abawọn,defect,anger,0.348
kokoro,pest,anger,0.348
fapada,retract,anger,0.348
banuje,disappointed,anger,0.348
alaigbagbọ,untrustworthy,anger,0.348
adaijina,ulcer,anger,0.348
àbùkù,stigma,anger,0.348
àiya,hardened,anger,0.348
ti kọ silẹ,deserted,anger,0.348
timewasters,timewasters,anger,0.348
aiyede,disagreement,anger,0.348
irẹjẹ,bias,anger,0.345
alaigbagbọ,unreliable,anger,0.344
sẹ,disclaim,anger,0.344
ailagbara,impotence,anger,0.344
isọdọtun,negation,anger,0.344
ṣi kuro,stripped,anger,0.344
aifọkanbalẹ,unsettled,anger,0.344
sinilona,misleading,anger,0.344
ajalelokun,pirate,anger,0.344
gbigbọn,shaky,anger,0.344
alatako,antisocial,anger,0.344
shoddy,shoddy,anger,0.344
aibalẹ,anxiety,anger,0.344
idaamu,bothering,anger,0.344
olójúkòkòrò,stingy,anger,0.344
ibajẹ,deterioration,anger,0.344
sa fun,evade,anger,0.344
interminable,interminable,anger,0.343
aisan,disease,anger,0.341
dapo,meddle,anger,0.341
ogun,warp,anger,0.34
ailokiki,infamous,anger,0.338
ìmukúmu,alcoholism,anger,0.338
korira,averse,anger,0.338
kana,row,anger,0.337
staticky,staticky,anger,0.336
ajẹ,witchcraft,anger,0.333
arufin,illegitimate,anger,0.333
ak sck.,scorpion,anger,0.333
aisan,ill,anger,0.333
da gbigbi,interrupt,anger,0.333
ailagbara,encumbrance,anger,0.333
elese,sinner,anger,0.331
iho,hulk,anger,0.329
alaironu,inconsiderate,anger,0.329
fọ,dashed,anger,0.328
ariwo,hiss,anger,0.328
dislocated,dislocated,anger,0.328
alatako,opponent,anger,0.328
atokun,scapegoat,anger,0.328
leewọ,prohibited,anger,0.328
àwúrúju,spammers,anger,0.328
brrr,brrr,anger,0.328
mu,tighten,anger,0.328
iwakọ,disqualified,anger,0.328
kikoro,grumpy,anger,0.328
fib,fib,anger,0.328
kíkọjú ìjà,resisting,anger,0.328
airoju,phony,anger,0.328
crusade,crusade,anger,0.328
olufaragba,victim,anger,0.328
arekereke,trickery,anger,0.324
ipadanu,loss,anger,0.324
igbagbe,neglected,anger,0.324
haye,haye,anger,0.324
aibojumu,inappropriate,anger,0.324
yọ kuro,eschew,anger,0.324
akàn,canker,anger,0.323
crunch,crunch,anger,0.318
alariwisi,criticism,anger,0.318
ilọpo meji,duplicity,anger,0.318
awọn ila,queues,anger,0.318
muff,muff,anger,0.318
igbe,shriek,anger,0.316
dinku,depreciate,anger,0.315
aibikita,carelessness,anger,0.312
iku,mortality,anger,0.312
idasilẹ,dismissal,anger,0.312
fagilo,deflate,anger,0.312
idalenu,dumps,anger,0.312
iyangbo,chaff,anger,0.312
dupe,dupe,anger,0.312
dramaqueen,dramaqueen,anger,0.312
osi,poverty,anger,0.312
revving,revving,anger,0.309
ko gba laaye,disallowed,anger,0.308
ariwo,boisterous,anger,0.307
lairi,thoughtless,anger,0.307
isinku,burial,anger,0.304
ti ijọba,theocratic,anger,0.303
waini,wince,anger,0.303
ibinujẹ,sullen,anger,0.303
ifarada,involution,anger,0.3
talons,talons,anger,0.297
aironu,senseless,anger,0.297
itanjẹ,hoax,anger,0.297
ilokulo,misuse,anger,0.297
egbin,wasteful,anger,0.297
dinku,depreciated,anger,0.297
gba ara rẹ,getyourown,anger,0.297
ibanujẹ,depressed,anger,0.297
owo -ori,taxed,anger,0.297
idaduro,stalemate,anger,0.297
paralysis,paralysis,anger,0.295
nipo,displaced,anger,0.294
lopin,limited,anger,0.292
aifọwọyi,disapointment,anger,0.29
orc,orc,anger,0.289
yeye,ridiculous,anger,0.289
fesi,react,anger,0.288
ọpa -ẹhin,spine,anger,0.288
ìkùgbù,presumptuous,anger,0.288
yẹ̀yẹ́,teasing,anger,0.288
aini ile,homeless,anger,0.288
pọn,sharpen,anger,0.288
idankan,barrier,anger,0.287
gbo,hoot,anger,0.287
twitchy,twitchy,anger,0.287
myopia,myopia,anger,0.283
àwúrúju,spam,anger,0.281
atunṣe,restitution,anger,0.281
ge asopọ,disconnects,anger,0.281
rọ,flexin,anger,0.281
alailara,lagging,anger,0.281
ni ibamu,incompatible,anger,0.281
ẹlẹṣẹ,delinquent,anger,0.281
kontrabura,contraband,anger,0.281
agh,agh,anger,0.281
gbigbọn,shiver,anger,0.281
aiṣedeede,unfairness,anger,0.279
ifipamọ,buffering,anger,0.279
foray,foray,anger,0.279
troll,troll,anger,0.279
aibikita,noncompliance,anger,0.279
niti,nether,anger,0.278
aibikita,uncaring,anger,0.273
iro,bogus,anger,0.273
bugaboo,bugaboo,anger,0.273
ìbàlágà,immaturity,anger,0.273
mọnamọna,shock,anger,0.269
feisty,feisty,anger,0.269
pry,pry,anger,0.266
nopoint,nopoint,anger,0.266
notamorningperson,notamorningperson,anger,0.266
idaamu,quandary,anger,0.266
agbateru,bear,anger,0.266
abo,feminism,anger,0.266
rapping,rapping,anger,0.266
olujejo,defendant,anger,0.266
korọrun,inconvenient,anger,0.266
alaiṣiṣẹ,inoperative,anger,0.266
wiwaba,latent,anger,0.266
humbug,humbug,anger,0.266
idilọwọ,interrupts,anger,0.265
iyipada,fluctuation,anger,0.265
ṣe àṣejù,exaggerate,anger,0.263
padanu,lose,anger,0.261
okuta,stone,anger,0.258
ìtajà,shoplifting,anger,0.258
patter,patter,anger,0.258
ileru,furnace,anger,0.258
jagunjagun,soldier,anger,0.258
yọ lẹnu,tease,anger,0.258
alailagbara,incompetent,anger,0.257
indoctrination,indoctrination,anger,0.255
ikọsẹ,tripping,anger,0.25
iro,falsehood,anger,0.25
tẹle,unfollow,anger,0.25
isọkusọ,nonsense,anger,0.25
sosialisiti,socialist,anger,0.25
rocket,rocket,anger,0.25
alariwo,noisy,anger,0.25
ogbontarigi,notoriety,anger,0.25
idiju,complicate,anger,0.25
kii ṣe otitọ,untrue,anger,0.25
ireke,cane,anger,0.25
skid,skid,anger,0.25
oga,mastery,anger,0.25
oluwa akiyesi,attentionseeker,anger,0.25
fifa,pouting,anger,0.25
agbẹjọro,lawyer,anger,0.25
Fanpaya,vampire,anger,0.242
Botini ise leta nla,capslock,anger,0.242
idiwọ,obstacle,anger,0.242
olodi,fenced,anger,0.242
ringer,ringer,anger,0.242
halter,halter,anger,0.242
dontunderstand,dontunderstand,anger,0.242
dena,detract,anger,0.242
ajẹ,witch,anger,0.242
frowning,frowning,anger,0.239
saber,saber,anger,0.238
ebi,hunger,anger,0.235
imtryingtos orun,imtryingtosleep,anger,0.234
ikarahun,shell,anger,0.234
ipadasẹhin,recession,anger,0.234
oselu,politics,anger,0.234
lava,lava,anger,0.234
dabbling,dabbling,anger,0.234
wokemeup,wokemeup,anger,0.234
oniruru,rascal,anger,0.234
owo idiyele,tariff,anger,0.234
kuna,failing,anger,0.234
aigbagbe,undesirable,anger,0.231
idaako,copycat,anger,0.227
fi ipo silẹ,resign,anger,0.227
dipo,versus,anger,0.227
okunkun,darkness,anger,0.227
gbin,soaked,anger,0.226
ti ko ṣẹ,unfulfilled,anger,0.225
ti kọ silẹ,abandoned,anger,0.222
nitori,owing,anger,0.221
ti ko le de ọdọ,unattainable,anger,0.221
gbese,bankruptcy,anger,0.221
àṣìlóye,misconception,anger,0.219
alabojuto,warden,anger,0.219
ariwo,whiny,anger,0.219
ọpa,tool,anger,0.219
iporuru,confusion,anger,0.219
efon,mosquito,anger,0.219
gbigbọn,twitching,anger,0.219
alailere,unhelpful,anger,0.219
fun pọ,compress,anger,0.219
nkankanigetalot,somethingigetalot,anger,0.219
nosy,nosey,anger,0.213
gbowolori,overpriced,anger,0.212
harry,harry,anger,0.212
paramọlẹ,adder,anger,0.212
aito,shortage,anger,0.212
melodrama,melodrama,anger,0.212
ini,possession,anger,0.206
aṣálẹ̀,desert,anger,0.206
overplayed,overplayed,anger,0.206
lailoriire,unlucky,anger,0.203
idajo,arraignment,anger,0.203
ti a ko sanwo,unpaid,anger,0.203
rook,rook,anger,0.203
lai pe,uninvited,anger,0.203
lapa,powerless,anger,0.203
egungun,backbone,anger,0.203
gbolohun,sentence,anger,0.203
aisekokari,inefficient,anger,0.203
pout,pout,anger,0.203
kootu,court,anger,0.199
ailopin,endless,anger,0.198
aiṣedeede,misstatement,anger,0.197
ni idamu,distracted,anger,0.197
awọn ipolowo,adverts,anger,0.197
idaduro,delay,anger,0.197
ede-aiyede,misunderstanding,anger,0.195
ṣojulọyin,excite,anger,0.191
ti ko gba laaye,inadmissible,anger,0.191
monomono,lightning,anger,0.189
idena,preclude,anger,0.188
bi o ba ṣẹlẹ pe,incase,anger,0.188
ailewu,insecure,anger,0.188
ṣọfọ,mournful,anger,0.188
olufisun,claimant,anger,0.182
kùn,mutter,anger,0.182
oluwa,mistress,anger,0.182
igbelewọn,rating,anger,0.182
pare,pare,anger,0.182
ta ku,insist,anger,0.182
distracting,distracting,anger,0.182
opium,opium,anger,0.18
imomose,willful,anger,0.176
yẹ,deserve,anger,0.176
toju,treat,anger,0.175
tenumo,insists,anger,0.175
gibberish,gibberish,anger,0.172
simi,excitation,anger,0.172
alagbara,mighty,anger,0.172
homonu,hormonal,anger,0.172
ọya,fee,anger,0.172
irun -agutan,fleece,anger,0.172
alaigbagbọ,indecisive,anger,0.172
igbala,liberate,anger,0.172
peice,peice,anger,0.172
ibi ti ko tọ,misplace,anger,0.172
o ṣeun lọpọlọpọ,thanksalot,anger,0.172
yelp,yelp,anger,0.168
idunadura,bargaining,anger,0.167
ìbaaka,mule,anger,0.167
aiṣedeede,unequal,anger,0.167
alainilara,insignificant,anger,0.167
igigirisẹ,hamstring,anger,0.167
ailagbara,insufficiency,anger,0.167
olufojusi,attentionseekers,anger,0.163
iwaju,forearm,anger,0.156
làkúrègbé,rheumatism,anger,0.156
aibikita,indifference,anger,0.156
coop,coop,anger,0.156
agbẹjọro,attorney,anger,0.152
aidaniloju,uncertain,anger,0.152
ilowosi,involvement,anger,0.152
ti ko sanwo,underpaid,anger,0.152
n dibon,pretending,anger,0.152
o kan bẹrẹ,justthebeginning,anger,0.152
oyin,bee,anger,0.152
ifitonileti,disinformation,anger,0.152
ipolongo,campaigning,anger,0.151
ainireti,hopelessness,anger,0.149
rilara,feeling,anger,0.147
legalized,legalized,anger,0.145
iṣọra,caution,anger,0.145
iwa,morals,anger,0.141
sita,sterling,anger,0.141
ọranyan,obliging,anger,0.141
iranlọwọ,subsidy,anger,0.141
wimpy,wimpy,anger,0.14
idamu,bummer,anger,0.139
san pada,repay,anger,0.136
afikun owo,surcharge,anger,0.136
saloon,saloon,anger,0.136
misspell,misspell,anger,0.136
abawọn,blemish,anger,0.136
geez,geez,anger,0.136
birch,birch,anger,0.135
noob,noob,anger,0.133
ọpẹ,honk,anger,0.133
onilu,orchestra,anger,0.132
alailowaya,wireless,anger,0.125
iduro,standstill,anger,0.125
ifigagbaga,competitive,anger,0.125
ifaseyin,reversal,anger,0.121
aibikita,inattention,anger,0.121
lesi,lace,anger,0.118
igbonwo,elbow,anger,0.117
imotuntun,instinctive,anger,0.112
korin,chant,anger,0.111
gnome,gnome,anger,0.109
ìdánìkanwà,lonely,anger,0.109
farada,tolerate,anger,0.106
isakoso,management,anger,0.102
agbawi,advocacy,anger,0.1
iwa,moral,anger,0.094
awọn iṣẹ ọna,roadworks,anger,0.091
ooto,honest,anger,0.087
gbagbe,forgetful,anger,0.076
jeje,gent,anger,0.076
oti alagbara,liquor,anger,0.075
owo,money,anger,0.074
ibori,hood,anger,0.071
iwe eko,curriculum,anger,0.063
awọn ọrọ,words,anger,0.062
orun,smell,anger,0.061
elf,elf,anger,0.061
elere,playful,anger,0.061
opera,opera,anger,0.061
ipè,trumpet,anger,0.059
tọ́jú,nurture,anger,0.059
asleeep,asleeep,anger,0.059
Oludamoran,counsellor,anger,0.059
ibi ibimọ,birthplace,anger,0.051
tẹẹrẹ,ribbon,anger,0.047
dibo,vote,anger,0.045
odo,youth,anger,0.045
owo,cash,anger,0.039
wannasleep,wannasleep,anger,0.031
waffle,waffle,anger,0.03
dame,dame,anger,0.03
ajekii,buffet,anger,0.029
gbajumọ,celebrity,anger,0.026
atunṣe ara ẹni,autocorrect,anger,0.015
arabinrin,sisterhood,anger,0.015
orin,musical,anger,0.011
igi,tree,anger,0
yiya,excited,anticipation,0.859
ifojusona,anticipation,anticipation,0.859
simi,excitement,anticipation,0.82
fokansi,anticipate,anticipation,0.82
itara,eagerness,anticipation,0.812
moriwu,exciting,anticipation,0.797
reti,expectant,anticipation,0.789
ojlofọndotenamẹ tọn,thrilling,anticipation,0.781
ireti,hope,anticipation,0.773
ibere,quest,anticipation,0.766
kika,countdown,anticipation,0.75
ifojusona,anticipatory,anticipation,0.75
ireti,expectance,anticipation,0.75
bẹrẹ,start,anticipation,0.75
ìrìn,adventure,anticipation,0.75
ni itara,eager,anticipation,0.742
ipari,climax,anticipation,0.742
ru soke,arouse,anticipation,0.742
ṣojulọyin,excite,anticipation,0.742
reti,expect,anticipation,0.742
asotele,prophecy,anticipation,0.742
ejaculation,ejaculation,anticipation,0.734
ikede,announcement,anticipation,0.734
ibimọ,birth,anticipation,0.734
isunmọtosi,imminent,anticipation,0.727
amojuto,urgent,anticipation,0.727
n reti,expecting,anticipation,0.727
itusile,liberation,anticipation,0.727
ireti,expectancy,anticipation,0.727
aisiki,prospection,anticipation,0.719
afojusọna,prospect,anticipation,0.719
itungbepapo,reunion,anticipation,0.719
lepa,aspire,anticipation,0.719
irin -ajo,voyage,anticipation,0.719
iberu,trepidation,anticipation,0.719
ohun ijinlẹ,mystery,anticipation,0.711
irin -ajo,journey,anticipation,0.711
fẹnuko,kiss,anticipation,0.711
ifẹkufẹ,yearning,anticipation,0.711
itara,enthusiasm,anticipation,0.711
igbadun,ecstasy,anticipation,0.711
ifura,suspense,anticipation,0.711
igbasoke,rapture,anticipation,0.711
simi,excitation,anticipation,0.703
dani lorun,thrill,anticipation,0.703
ijakadi,urgency,anticipation,0.703
tankalẹ,tantalizing,anticipation,0.703
alaigbọran,frantic,anticipation,0.703
ifojusọna,prospective,anticipation,0.703
lotiri,lottery,anticipation,0.703
