tweet_id,Annotator1,Annotator2,Annotator3,AgreementCount,created_at,class
1031839386168643600,POSITIVE,POSITIVE,POSITIVE,3,2018-08-21T09:44:14Z,Monolingual
1031989160331169800,POSITIVE,POSITIVE,POSITIVE,3,2018-08-21T19:39:23Z,Code-mix
1032429894389522400,POSITIVE,POSITIVE,POSITIVE,3,2018-08-23T00:50:43Z,Monolingual
1031994892657012600,NEGATIVE,NEGATIVE,NEUTRAL,2,2018-08-21T20:02:10Z,Code-mix
1032353403710726100,POSITIVE,POSITIVE,POSITIVE,3,2018-08-22T19:46:46Z,NA
1032387056138248200,NEUTRAL,NEUTRAL,NEUTRAL,3,2018-08-22T22:00:29Z,Code-mix
1032380867627311100,NEGATIVE,NEUTRAL,NEGATIVE,2,2018-08-22T21:35:54Z,Monolingual
1032386815599112200,NEUTRAL,NEUTRAL,NEUTRAL,3,2018-08-22T21:59:32Z,NA
1032366148577185800,NEUTRAL,NEUTRAL,POSITIVE,2,2018-08-22T20:37:24Z,Code-mix
1032393727975649300,NEUTRAL,NEUTRAL,NEUTRAL,3,2018-08-22T22:27:00Z,NA
1032819774210945e3,POSITIVE,POSITIVE,POSITIVE,3,2018-08-24T02:39:57Z,Code-mix
1032383759910228e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2018-08-22T21:47:23Z,NA
1091669983095152600,POSITIVE,POSITIVE,NEGATIVE,2,2019-02-02T12:09:40Z,Code-mix
1033645399238737900,INDETERMINATE,INDETERMINATE,NEUTRAL,2,2018-08-26T09:20:42Z,NA
1032521016873025400,POSITIVE,NEGATIVE,INDETERMINATE,0,2018-08-23T06:52:48Z,NA
1038924513612837e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2018-09-09T22:58:00Z,Code-mix
1032912154620518400,POSITIVE,POSITIVE,POSITIVE,3,2018-08-24T08:47:02Z,Monolingual
1033019618183573500,NEUTRAL,NEUTRAL,NEUTRAL,3,2018-08-24T15:54:04Z,NA
1033681282692247700,POSITIVE,NEUTRAL,POSITIVE,2,2018-08-26T11:43:17Z,Monolingual
1032723269902893e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2018-08-23T20:16:29Z,NA
1033113538749820900,NEUTRAL,NEUTRAL,POSITIVE,2,2018-08-24T22:07:16Z,Code-mix
1032969278251786200,POSITIVE,POSITIVE,POSITIVE,3,2018-08-24T12:34:02Z,Monolingual
1033139475524870100,NEUTRAL,POSITIVE,POSITIVE,2,2018-08-24T23:50:20Z,Code-mix
1033406269657428e3,POSITIVE,POSITIVE,NEUTRAL,2,2018-08-25T17:30:29Z,NA
1033702394188705800,NEUTRAL,NEUTRAL,NEUTRAL,3,2018-08-26T13:07:10Z,Code-mix
1033718517886054400,NEUTRAL,NEUTRAL,NEUTRAL,3,2018-08-26T14:11:14Z,NA
1033635082358140900,NEUTRAL,NEUTRAL,NEUTRAL,3,2018-08-26T08:39:42Z,NA
1033634149289132e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2018-08-26T08:35:59Z,NA
1033656946694516600,NEUTRAL,NEGATIVE,NEGATIVE,2,2018-08-26T10:06:35Z,Monolingual
1033641823162585100,POSITIVE,POSITIVE,POSITIVE,3,2018-08-26T09:06:29Z,Monolingual
1033783558807138300,NEUTRAL,NEUTRAL,NEUTRAL,3,2018-08-26T18:29:41Z,NA
1033683563223371800,NEGATIVE,NEGATIVE,NEGATIVE,3,2018-08-26T11:52:21Z,Code-mix
1033709670026960900,NEUTRAL,NEUTRAL,NEUTRAL,3,2018-08-26T13:36:05Z,Code-mix
1033818072581324800,NEUTRAL,NEUTRAL,NEUTRAL,3,2018-08-26T20:46:50Z,NA
1033839267292872700,NEUTRAL,NEGATIVE,NEGATIVE,2,2018-08-26T22:11:03Z,Monolingual
1034361766317314e3,NEGATIVE,NEGATIVE,NEGATIVE,3,2018-08-28T08:47:17Z,Monolingual
1033851539901820900,NEUTRAL,POSITIVE,NEUTRAL,2,2018-08-26T22:59:49Z,NA
1034199249624358900,POSITIVE,POSITIVE,POSITIVE,3,2018-08-27T22:01:30Z,Code-mix
1033796077638639600,POSITIVE,POSITIVE,POSITIVE,3,2018-08-26T19:19:26Z,Monolingual
1033790893550198800,POSITIVE,POSITIVE,NEUTRAL,2,2018-08-26T18:58:50Z,Monolingual
1033813098661126100,POSITIVE,POSITIVE,POSITIVE,3,2018-08-26T20:27:04Z,Monolingual
1033836284790353900,NEUTRAL,NEUTRAL,NEUTRAL,3,2018-08-26T21:59:12Z,NA
1033811757024862200,NEUTRAL,INDETERMINATE,NEUTRAL,2,2018-08-26T20:21:44Z,NA
1034099852089720800,NEGATIVE,NEGATIVE,NEUTRAL,2,2018-08-27T15:26:32Z,Monolingual
1033835798871912300,NEGATIVE,NEGATIVE,POSITIVE,2,2018-08-26T21:57:16Z,NA
1033859503899463700,NEUTRAL,POSITIVE,NEUTRAL,2,2018-08-26T23:31:28Z,NA
1033822749268095e3,NEGATIVE,NEGATIVE,NEUTRAL,2,2018-08-26T21:05:25Z,Monolingual
1034131434024460300,NEUTRAL,NEUTRAL,NEUTRAL,3,2018-08-27T17:32:01Z,NA
1033832204974141400,NEUTRAL,NEUTRAL,NEUTRAL,3,2018-08-26T21:42:59Z,NA
1034047654408466400,MIXED,MIXED,POSITIVE,2,2018-08-27T11:59:07Z,NA
1034042659470549e3,NEGATIVE,NEGATIVE,NEGATIVE,3,2018-08-27T11:39:16Z,Monolingual
1034070319013802e3,NEGATIVE,NEGATIVE,NEGATIVE,3,2018-08-27T13:29:10Z,Monolingual
1034038316751044600,NEGATIVE,NEGATIVE,NEGATIVE,3,2018-08-27T11:22:00Z,Monolingual
1035911739135729800,POSITIVE,POSITIVE,POSITIVE,3,2018-09-01T15:26:19Z,Monolingual
1035645473665765400,POSITIVE,POSITIVE,NEUTRAL,2,2018-08-31T21:48:16Z,Code-mix
1034205648550953e3,MIXED,POSITIVE,POSITIVE,2,2018-08-27T22:26:55Z,Monolingual
1034487102875029500,NEGATIVE,NEGATIVE,INDETERMINATE,2,2018-08-28T17:05:19Z,Monolingual
1034500962965225500,POSITIVE,POSITIVE,POSITIVE,3,2018-08-28T18:00:24Z,Monolingual
1034638153657851900,NEUTRAL,NEUTRAL,NEUTRAL,3,2018-08-29T03:05:33Z,NA
1091809048603836400,NEGATIVE,NEGATIVE,NEUTRAL,2,2019-02-02T21:22:16Z,Monolingual
1034532865114026e3,POSITIVE,POSITIVE,POSITIVE,3,2018-08-28T20:07:10Z,Monolingual
1034867156431855600,NEGATIVE,NEGATIVE,NEUTRAL,2,2018-08-29T18:15:31Z,Monolingual
1034704093590245400,NEGATIVE,NEGATIVE,NEGATIVE,3,2018-08-29T07:27:34Z,Monolingual
1034974342764027900,MIXED,MIXED,POSITIVE,2,2018-08-30T01:21:26Z,NA
1035050368315674600,MIXED,MIXED,POSITIVE,2,2018-08-30T06:23:32Z,NA
1035796856071237600,NEGATIVE,NEGATIVE,NEUTRAL,2,2018-09-01T07:49:49Z,Monolingual
1034881685941366800,POSITIVE,POSITIVE,POSITIVE,3,2018-08-29T19:13:15Z,Monolingual
1034891485529948200,POSITIVE,POSITIVE,NEGATIVE,2,2018-08-29T19:52:12Z,Code-mix
1035405902633939e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2018-08-31T05:56:18Z,Code-mix
1035644741130629100,POSITIVE,NEUTRAL,POSITIVE,2,2018-08-31T21:45:22Z,Monolingual
1035665774277480300,NEGATIVE,NEGATIVE,NEUTRAL,2,2018-08-31T23:08:56Z,Monolingual
1036150533042655200,NEUTRAL,NEGATIVE,NEGATIVE,2,2018-09-02T07:15:12Z,Code-mix
1036138521692725100,NEGATIVE,NEGATIVE,NEGATIVE,3,2018-09-02T06:27:28Z,Monolingual
1035924120926662700,POSITIVE,POSITIVE,POSITIVE,3,2018-09-01T16:15:31Z,Monolingual
1036018026800398200,NEUTRAL,NEGATIVE,NEUTRAL,2,2018-09-01T22:28:40Z,Code-mix
1035957911682527200,NEGATIVE,NEGATIVE,NEGATIVE,3,2018-09-01T18:29:47Z,Monolingual
1035989168671916e3,NEGATIVE,NEUTRAL,NEUTRAL,2,2018-09-01T20:34:00Z,Code-mix
1035903156436316200,POSITIVE,POSITIVE,POSITIVE,3,2018-09-01T14:52:13Z,Code-mix
1036277227170787300,NEGATIVE,NEGATIVE,NEGATIVE,3,2018-09-02T15:38:38Z,Monolingual
1036223700134187e3,NEGATIVE,NEUTRAL,NEGATIVE,2,2018-09-02T12:05:56Z,Monolingual
1038894061246181400,NEUTRAL,NEUTRAL,NEUTRAL,3,2018-09-09T20:57:00Z,NA
1036256343177535500,POSITIVE,POSITIVE,POSITIVE,3,2018-09-02T14:15:39Z,Code-mix
1036301450236895200,POSITIVE,POSITIVE,NEUTRAL,2,2018-09-02T17:14:53Z,Monolingual
1036746027838136300,POSITIVE,POSITIVE,POSITIVE,3,2018-09-03T22:41:29Z,Monolingual
1036927904716914700,NEGATIVE,NEGATIVE,INDETERMINATE,2,2018-09-04T10:44:12Z,NA
1036946539720130600,NEGATIVE,NEGATIVE,NEGATIVE,3,2018-09-04T11:58:15Z,Monolingual
1037090173257953300,POSITIVE,POSITIVE,POSITIVE,3,2018-09-04T21:29:00Z,Monolingual
1037197768379519e3,POSITIVE,POSITIVE,POSITIVE,3,2018-09-05T04:36:32Z,Monolingual
1037410633287753700,POSITIVE,POSITIVE,POSITIVE,3,2018-09-05T18:42:23Z,Monolingual
1037583132827021300,NEGATIVE,NEUTRAL,NEUTRAL,2,2018-09-06T06:07:50Z,NA
1037963922656120800,POSITIVE,POSITIVE,POSITIVE,3,2018-09-07T07:20:58Z,Monolingual
1038817799819485200,POSITIVE,POSITIVE,POSITIVE,3,2018-09-09T15:53:58Z,Monolingual
1038833839819378700,POSITIVE,POSITIVE,POSITIVE,3,2018-09-09T16:57:42Z,Monolingual
1039120375379095700,NEUTRAL,NEUTRAL,NEUTRAL,3,2018-09-10T11:56:18Z,NA
1039260913965129700,NEUTRAL,NEUTRAL,NEUTRAL,3,2018-09-10T21:14:45Z,NA
1039253260933193700,POSITIVE,POSITIVE,NEGATIVE,2,2018-09-10T20:44:20Z,Monolingual
1039381045941030900,POSITIVE,POSITIVE,POSITIVE,3,2018-09-11T05:12:06Z,Monolingual
1039837144880173e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2018-09-12T11:24:29Z,NA
1039934615379697800,POSITIVE,POSITIVE,NEUTRAL,2,2018-09-12T17:51:48Z,NA
1040130170353541100,NEGATIVE,NEGATIVE,NEUTRAL,2,2018-09-13T06:48:51Z,Monolingual
1039998714969043e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2018-09-12T22:06:30Z,NA
1040242893712252900,NEGATIVE,NEGATIVE,NEUTRAL,2,2018-09-13T14:16:47Z,Monolingual
1040274241671913500,NEGATIVE,NEUTRAL,NEGATIVE,2,2018-09-13T16:21:21Z,Code-mix
1040583341584646100,NEGATIVE,NEGATIVE,POSITIVE,2,2018-09-14T12:49:36Z,NA
1090963844183326700,NEGATIVE,NEGATIVE,NEUTRAL,2,2019-01-31T13:23:44Z,Monolingual
1046057678697635800,NEUTRAL,NEUTRAL,NEUTRAL,3,2018-09-29T15:22:40Z,NA
1040728567376764900,POSITIVE,POSITIVE,POSITIVE,3,2018-09-14T22:26:40Z,Code-mix
1040886563947925500,NEGATIVE,NEGATIVE,NEGATIVE,3,2018-09-15T08:54:30Z,Monolingual
1041037329006252e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2018-09-15T18:53:35Z,NA
1041146694174474200,POSITIVE,POSITIVE,POSITIVE,3,2018-09-16T02:08:10Z,Monolingual
1094620526482317300,POSITIVE,POSITIVE,POSITIVE,3,2019-02-10T15:34:05Z,Monolingual
1041093414085963800,POSITIVE,POSITIVE,POSITIVE,3,2018-09-15T22:36:27Z,Code-mix
1041584587992981500,NEGATIVE,NEGATIVE,NEGATIVE,3,2018-09-17T07:08:12Z,Monolingual
1041657293652328300,NEGATIVE,NEGATIVE,NEGATIVE,3,2018-09-17T11:57:06Z,Monolingual
1041958379982413800,POSITIVE,POSITIVE,POSITIVE,3,2018-09-18T07:53:31Z,Monolingual
1042465231530811400,NEUTRAL,NEUTRAL,NEUTRAL,3,2018-09-19T17:27:33Z,NA
1042532366030458900,POSITIVE,POSITIVE,INDETERMINATE,2,2018-09-19T21:54:20Z,Monolingual
1045412393436762100,POSITIVE,NEUTRAL,POSITIVE,2,2018-09-27T20:38:32Z,Monolingual
1043632636562956300,POSITIVE,POSITIVE,INDETERMINATE,2,2018-09-22T22:46:24Z,NA
1043860447714324500,NEGATIVE,NEGATIVE,POSITIVE,2,2018-09-23T13:51:39Z,NA
1043867877567287300,NEGATIVE,NEGATIVE,NEGATIVE,3,2018-09-23T14:21:10Z,Monolingual
1043883694975582200,NEGATIVE,NEGATIVE,NEGATIVE,3,2018-09-23T15:24:01Z,Monolingual
1043882831041245200,NEUTRAL,NEUTRAL,NEUTRAL,3,2018-09-23T15:20:35Z,NA
1044304786416382e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2018-09-24T19:17:17Z,NA
1044670769484173300,MIXED,NEGATIVE,NEUTRAL,0,2018-09-25T19:31:35Z,NA
1045413810960519200,POSITIVE,POSITIVE,POSITIVE,3,2018-09-27T20:44:10Z,Code-mix
1045424660601614200,POSITIVE,NEUTRAL,POSITIVE,2,2018-09-27T21:27:16Z,Monolingual
1045423243392417800,NEUTRAL,NEUTRAL,NEUTRAL,3,2018-09-27T21:21:38Z,NA
1047476779471052800,NEUTRAL,NEUTRAL,NEGATIVE,2,2018-10-03T13:21:40Z,Code-mix
1045442754107592700,NEUTRAL,POSITIVE,POSITIVE,2,2018-09-27T22:39:10Z,Monolingual
1090961901411094500,NEGATIVE,NEUTRAL,NEUTRAL,2,2019-01-31T13:16:01Z,NA
1045554405435748500,NEUTRAL,NEUTRAL,NEUTRAL,3,2018-09-28T06:02:50Z,Code-mix
1045410196665847800,POSITIVE,POSITIVE,POSITIVE,3,2018-09-27T20:29:48Z,Code-mix
1045461319560900600,NEUTRAL,NEUTRAL,NEUTRAL,3,2018-09-27T23:52:56Z,NA
1045458091645521900,NEUTRAL,NEUTRAL,NEUTRAL,3,2018-09-27T23:40:07Z,NA
1045565726160031700,POSITIVE,POSITIVE,POSITIVE,3,2018-09-28T06:47:49Z,Monolingual
1046634157995159700,NEUTRAL,NEUTRAL,POSITIVE,2,2018-10-01T05:33:23Z,Code-mix
1046837463786885100,POSITIVE,POSITIVE,NEUTRAL,2,2018-10-01T19:01:15Z,Monolingual
1047351592826142700,POSITIVE,POSITIVE,POSITIVE,3,2018-10-03T05:04:13Z,Monolingual
1047412890062532600,NEGATIVE,NEGATIVE,MIXED,2,2018-10-03T09:07:47Z,Monolingual
1048518410521460600,NEGATIVE,NEGATIVE,NEUTRAL,2,2018-10-06T10:20:44Z,Monolingual
1048936771222954e3,NEGATIVE,INDETERMINATE,POSITIVE,0,2018-10-07T14:03:09Z,NA
1047492948471029800,NEGATIVE,NEGATIVE,NEGATIVE,3,2018-10-03T14:25:55Z,Code-mix
1048198784113676300,NEUTRAL,NEUTRAL,POSITIVE,2,2018-10-05T13:10:39Z,NA
1047952860774895600,NEGATIVE,NEGATIVE,NEGATIVE,3,2018-10-04T20:53:26Z,Monolingual
1048702205220540400,POSITIVE,POSITIVE,POSITIVE,3,2018-10-06T22:31:04Z,Monolingual
1049415432778801300,MIXED,MIXED,POSITIVE,2,2018-10-08T21:45:11Z,NA
1048925794876227600,NEUTRAL,NEUTRAL,NEGATIVE,2,2018-10-07T13:19:32Z,NA
1048919167364227100,MIXED,POSITIVE,POSITIVE,2,2018-10-07T12:53:12Z,Monolingual
1049033297777627e3,POSITIVE,POSITIVE,POSITIVE,3,2018-10-07T20:26:42Z,Code-mix
1049316279193165800,NEUTRAL,MIXED,POSITIVE,0,2018-10-08T15:11:10Z,NA
1050344431252049900,MIXED,NEGATIVE,NEUTRAL,0,2018-10-11T11:16:41Z,NA
1050025704757309400,NEGATIVE,NEGATIVE,NEGATIVE,3,2018-10-10T14:10:11Z,Monolingual
1050108276535423e3,NEGATIVE,NEGATIVE,NEGATIVE,3,2018-10-10T19:38:17Z,Monolingual
1050556574664667e3,NEGATIVE,NEGATIVE,NEUTRAL,2,2018-10-12T01:19:40Z,Monolingual
1050737885509574700,POSITIVE,POSITIVE,POSITIVE,3,2018-10-12T13:20:08Z,Code-mix
1052460959950725100,NEUTRAL,NEGATIVE,NEGATIVE,2,2018-10-17T07:27:01Z,Monolingual
1088419204687167500,NEGATIVE,NEGATIVE,NEGATIVE,3,2019-01-24T12:52:14Z,Monolingual
1050856434924224500,MIXED,MIXED,NEUTRAL,2,2018-10-12T21:11:12Z,NA
1050817586768879600,POSITIVE,POSITIVE,POSITIVE,3,2018-10-12T18:36:50Z,NA
1051049700680523800,NEGATIVE,NEGATIVE,NEUTRAL,2,2018-10-13T09:59:10Z,Monolingual
1051863018240438300,POSITIVE,POSITIVE,POSITIVE,3,2018-10-15T15:51:00Z,Monolingual
1051441691390091400,NEGATIVE,NEGATIVE,NEUTRAL,2,2018-10-14T11:56:48Z,Monolingual
1051833156721098900,NEUTRAL,NEUTRAL,NEUTRAL,3,2018-10-15T13:52:21Z,Code-mix
1052095745116045300,MIXED,NEGATIVE,POSITIVE,0,2018-10-16T07:15:47Z,NA
1051945227471196200,NEGATIVE,NEGATIVE,NEGATIVE,3,2018-10-15T21:17:41Z,Monolingual
1051982347388768300,NEGATIVE,NEGATIVE,NEUTRAL,2,2018-10-15T23:45:11Z,Code-mix
1089524762597036e3,NEGATIVE,NEGATIVE,NEGATIVE,3,2019-01-27T14:05:20Z,Monolingual
1091004037393236e3,NEUTRAL,NEUTRAL,POSITIVE,2,2019-01-31T16:03:27Z,NA
1052064695513964500,NEGATIVE,NEGATIVE,NEGATIVE,3,2018-10-16T05:12:24Z,Monolingual
1052890779184746500,POSITIVE,POSITIVE,POSITIVE,3,2018-10-18T11:54:58Z,Monolingual
1052456903736008700,NEUTRAL,NEUTRAL,NEUTRAL,3,2018-10-17T07:10:54Z,Code-mix
1052617292868190200,NEGATIVE,NEGATIVE,NEGATIVE,3,2018-10-17T17:48:13Z,Code-mix
1053202440642875400,NEGATIVE,NEGATIVE,NEUTRAL,2,2018-10-19T08:33:24Z,Monolingual
1052567533348417400,NEGATIVE,NEUTRAL,NEGATIVE,2,2018-10-17T14:30:30Z,Code-mix
1053024642791862300,POSITIVE,POSITIVE,POSITIVE,3,2018-10-18T20:46:53Z,Code-mix
1053054015859277800,NEGATIVE,NEGATIVE,NEUTRAL,2,2018-10-18T22:43:36Z,Monolingual
1054525191915782100,POSITIVE,POSITIVE,NEUTRAL,2,2018-10-23T00:09:32Z,Monolingual
1053020032073158700,NEGATIVE,NEGATIVE,POSITIVE,2,2018-10-18T20:28:34Z,Monolingual
1053191603697975300,MIXED,NEUTRAL,NEUTRAL,2,2018-10-19T07:50:20Z,Code-mix
1053203562325512200,NEUTRAL,NEUTRAL,NEUTRAL,3,2018-10-19T08:37:51Z,NA
1053399141806735400,NEUTRAL,NEUTRAL,NEUTRAL,3,2018-10-19T21:35:01Z,NA
1053690655762010100,NEGATIVE,NEGATIVE,NEGATIVE,3,2018-10-20T16:53:23Z,NA
1053733536426016800,NEGATIVE,NEGATIVE,NEGATIVE,3,2018-10-20T19:43:47Z,Code-mix
105368717167104e4,POSITIVE,POSITIVE,POSITIVE,3,2018-10-20T16:39:32Z,Monolingual
1053700122108928e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2018-10-20T17:31:00Z,NA
1053916976140243e3,POSITIVE,POSITIVE,POSITIVE,3,2018-10-21T07:52:42Z,Code-mix
1053880514522894200,POSITIVE,POSITIVE,POSITIVE,3,2018-10-21T05:27:49Z,Monolingual
1053961856648441900,POSITIVE,POSITIVE,POSITIVE,3,2018-10-21T10:51:02Z,Code-mix
1054086990596071400,POSITIVE,POSITIVE,POSITIVE,3,2018-10-21T19:08:17Z,Monolingual
1062950186681540600,POSITIVE,POSITIVE,NEUTRAL,2,2018-11-15T06:07:27Z,Monolingual
1054150727428386800,POSITIVE,POSITIVE,POSITIVE,3,2018-10-21T23:21:33Z,Code-mix
1312165028062134300,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-10-02T22:58:16Z,NA
1054262021888376800,NEGATIVE,NEGATIVE,NEUTRAL,2,2018-10-22T06:43:47Z,Monolingual
1054334669490139e3,MIXED,NEGATIVE,NEUTRAL,0,2018-10-22T11:32:28Z,NA
1054312431323938800,NEUTRAL,NEUTRAL,NEGATIVE,2,2018-10-22T10:04:06Z,NA
1054318865872756600,NEGATIVE,MIXED,NEGATIVE,2,2018-10-22T10:29:40Z,Monolingual
1054493897924231200,NEUTRAL,NEUTRAL,NEUTRAL,3,2018-10-22T22:05:11Z,NA
1057008782428065800,NEGATIVE,NEGATIVE,NEGATIVE,3,2018-10-29T20:38:26Z,Monolingual
1054823792072147e3,NEGATIVE,MIXED,NEGATIVE,2,2018-10-23T19:56:04Z,Monolingual
1055023675844509700,POSITIVE,POSITIVE,POSITIVE,3,2018-10-24T09:10:20Z,Code-mix
1090282287130964e3,POSITIVE,POSITIVE,POSITIVE,3,2019-01-29T16:15:28Z,Code-mix
1055106311497617400,MIXED,NEGATIVE,NEGATIVE,2,2018-10-24T14:38:42Z,Monolingual
1055138746411159700,POSITIVE,POSITIVE,POSITIVE,3,2018-10-24T16:47:35Z,Monolingual
1055159923993202700,NEGATIVE,NEGATIVE,NEGATIVE,3,2018-10-24T18:11:44Z,Code-mix
1055725692011380600,NEUTRAL,NEUTRAL,NEUTRAL,3,2018-10-26T07:39:54Z,NA
1055539213930807300,NEGATIVE,NEGATIVE,POSITIVE,2,2018-10-25T19:18:54Z,Monolingual
1055863337978945400,POSITIVE,POSITIVE,POSITIVE,3,2018-10-26T16:46:51Z,Monolingual
1056985844475723800,NEGATIVE,MIXED,POSITIVE,0,2018-10-29T19:07:17Z,NA
1055877254297894900,NEUTRAL,NEUTRAL,POSITIVE,2,2018-10-26T17:42:09Z,Code-mix
1056108173881471e3,MIXED,NEUTRAL,POSITIVE,0,2018-10-27T08:59:44Z,NA
1055930922112037e3,NEGATIVE,NEGATIVE,NEGATIVE,3,2018-10-26T21:15:24Z,Monolingual
1056582810155315200,POSITIVE,POSITIVE,POSITIVE,3,2018-10-28T16:25:46Z,Monolingual
1056849615637659500,NEGATIVE,NEUTRAL,NEUTRAL,2,2018-10-29T10:05:58Z,NA
1056857276437487600,POSITIVE,POSITIVE,POSITIVE,3,2018-10-29T10:36:24Z,Monolingual
1056905786553757700,NEGATIVE,NEGATIVE,NEUTRAL,2,2018-10-29T13:49:10Z,Monolingual
1056986889662746600,POSITIVE,POSITIVE,POSITIVE,3,2018-10-29T19:11:27Z,Monolingual
1056940276487520300,NEGATIVE,NEUTRAL,NEUTRAL,2,2018-10-29T16:06:13Z,NA
1057017251428294700,NEUTRAL,NEUTRAL,NEGATIVE,2,2018-10-29T21:12:05Z,NA
1057017062864941e3,POSITIVE,NEUTRAL,NEGATIVE,0,2018-10-29T21:11:20Z,NA
1057035758551400300,NEUTRAL,NEUTRAL,NEUTRAL,3,2018-10-29T22:25:38Z,NA
1057222150334136300,POSITIVE,POSITIVE,POSITIVE,3,2018-10-30T10:46:17Z,Monolingual
1057338540256911400,MIXED,MIXED,POSITIVE,2,2018-10-30T18:28:47Z,Monolingual
1057577636543848300,NEGATIVE,NEGATIVE,NEGATIVE,3,2018-10-31T10:18:52Z,Monolingual
1058862511494176800,NEUTRAL,NEUTRAL,NEUTRAL,3,2018-11-03T23:24:30Z,NA
1057768415014907900,NEGATIVE,NEGATIVE,NEGATIVE,3,2018-10-31T22:56:57Z,Monolingual
1057561280091996200,NEGATIVE,NEGATIVE,NEUTRAL,2,2018-10-31T09:13:52Z,Monolingual
1057970253559402500,NEGATIVE,NEGATIVE,NEGATIVE,3,2018-11-01T12:18:59Z,NA
1058011197189034e3,NEGATIVE,0,NEGATIVE,2,2018-11-01T15:01:40Z,Monolingual
1058363485657141100,NEUTRAL,NEGATIVE,NEUTRAL,2,2018-11-02T14:21:33Z,Code-mix
1058590074298806300,POSITIVE,POSITIVE,POSITIVE,3,2018-11-03T05:21:56Z,Code-mix
1098747865306931200,NEGATIVE,NEGATIVE,NEUTRAL,2,2019-02-22T00:54:39Z,Monolingual
1058672159625830400,POSITIVE,POSITIVE,POSITIVE,3,2018-11-03T10:48:06Z,Monolingual
1059747588621123600,POSITIVE,NEGATIVE,POSITIVE,2,2018-11-06T10:01:28Z,Code-mix
1059685594702508e3,NEGATIVE,NEGATIVE,NEUTRAL,2,2018-11-06T05:55:08Z,Monolingual
1060036030319874e3,MIXED,POSITIVE,NEGATIVE,0,2018-11-07T05:07:38Z,NA
1059547784850870300,NEUTRAL,NEUTRAL,NEUTRAL,3,2018-11-05T20:47:32Z,NA
1059674735506845700,POSITIVE,POSITIVE,POSITIVE,3,2018-11-06T05:11:59Z,Monolingual
1091300238218928100,NEUTRAL,NEUTRAL,NEGATIVE,2,2019-02-01T11:40:26Z,NA
1059873604236656600,NEGATIVE,NEGATIVE,NEGATIVE,3,2018-11-06T18:22:13Z,Code-mix
1059772526568595500,POSITIVE,POSITIVE,POSITIVE,3,2018-11-06T11:40:34Z,Monolingual
1059767004792606700,NEUTRAL,NEUTRAL,NEGATIVE,2,2018-11-06T11:18:38Z,NA
1060124198339788800,POSITIVE,POSITIVE,POSITIVE,3,2018-11-07T10:57:59Z,Monolingual
1060031948968652800,NEUTRAL,NEUTRAL,NEGATIVE,2,2018-11-07T04:51:25Z,NA
1059848592486211600,NEGATIVE,NEGATIVE,NEUTRAL,2,2018-11-06T16:42:50Z,NA
1059849001284059e3,POSITIVE,POSITIVE,POSITIVE,3,2018-11-06T16:44:27Z,Monolingual
1059881123130564600,NEUTRAL,NEUTRAL,NEUTRAL,3,2018-11-06T18:52:06Z,NA
105990284824542e4,POSITIVE,POSITIVE,POSITIVE,3,2018-11-06T20:18:25Z,Monolingual
1060096272667942900,MIXED,MIXED,POSITIVE,2,2018-11-07T09:07:01Z,NA
1059914634214424600,POSITIVE,POSITIVE,POSITIVE,3,2018-11-06T21:05:15Z,Monolingual
1059931129992659e3,NEUTRAL,NEGATIVE,POSITIVE,0,2018-11-06T22:10:48Z,NA
1060202984137781100,NEUTRAL,NEUTRAL,NEUTRAL,3,2018-11-07T16:11:03Z,NA
1061682931410837500,NEUTRAL,NEUTRAL,NEUTRAL,3,2018-11-11T18:11:50Z,NA
1060847842691035e3,NEGATIVE,NEGATIVE,NEGATIVE,3,2018-11-09T10:53:29Z,NA
1060784387229401100,NEUTRAL,NEUTRAL,NEUTRAL,3,2018-11-09T06:41:20Z,NA
1061009416458244100,POSITIVE,NEUTRAL,POSITIVE,2,2018-11-09T21:35:32Z,Monolingual
1060985415912644600,POSITIVE,POSITIVE,POSITIVE,3,2018-11-09T20:00:09Z,Code-mix
1060807984312389600,NEUTRAL,NEUTRAL,POSITIVE,2,2018-11-09T08:15:06Z,NA
1060784078394417300,MIXED,POSITIVE,POSITIVE,2,2018-11-09T06:40:07Z,Monolingual
1060923288480821100,NEGATIVE,NEGATIVE,NEGATIVE,3,2018-11-09T15:53:17Z,Monolingual
1060890706473074700,POSITIVE,POSITIVE,POSITIVE,3,2018-11-09T13:43:49Z,Monolingual
1060911721500549100,POSITIVE,POSITIVE,POSITIVE,3,2018-11-09T15:07:19Z,Code-mix
1061384976149684200,NEGATIVE,NEGATIVE,NEGATIVE,3,2018-11-10T22:27:52Z,Code-mix
1060955635016237e3,MIXED,MIXED,POSITIVE,2,2018-11-09T18:01:49Z,Monolingual
